"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","rhat","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM10002CTFANCYFEASTSAVORYPUREE","Cat Treats","NPP","ITEM10002CTFANCYFEASTSAVORYPUREE_Retailer","CT FANCY FEAST SAVORY PUREE 1.4OZ",0.913831702548852,NA,NA,"ACV_Selling",5.83149332141735,0.108571027098018,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"ALBSCO","Retailer","FANCY FEAST","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM10002CTFANCYFEASTSAVORYPUREE","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FANCY FEAST SAVORY PUREE 1.4OZ"
"ITEM10002CTFANCYFEASTSAVORYPUREE","Cat Treats","NPP","ITEM10002CTFANCYFEASTSAVORYPUREE_Retailer","CT FANCY FEAST SAVORY PUREE 1.4OZ",0.913831702548852,NA,NA,"monthno",-0.00676606706312771,0.108571027098018,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"ALBSCO","Retailer","FANCY FEAST","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM10002CTFANCYFEASTSAVORYPUREE","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FANCY FEAST SAVORY PUREE 1.4OZ"
"ITEM10002CTFANCYFEASTSAVORYPUREE","Cat Treats","NPP","ITEM10002CTFANCYFEASTSAVORYPUREE_Retailer","CT FANCY FEAST SAVORY PUREE 1.4OZ",0.913831702548852,NA,NA,"wk_sold_median_base_price_byppg_log",-0.998832112734092,0.108571027098018,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"ALBSCO","Retailer","FANCY FEAST","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM10002CTFANCYFEASTSAVORYPUREE","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FANCY FEAST SAVORY PUREE 1.4OZ"
"ITEM10002CTFANCYFEASTSAVORYPUREE","Cat Treats","NPP","ITEM10002CTFANCYFEASTSAVORYPUREE_Retailer","CT FANCY FEAST SAVORY PUREE 1.4OZ",0.913831702548852,NA,NA,"tpr_discount_byppg",1.0735781792849,0.108571027098018,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"ALBSCO","Retailer","FANCY FEAST","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM10002CTFANCYFEASTSAVORYPUREE","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FANCY FEAST SAVORY PUREE 1.4OZ"
"ITEM10002CTFANCYFEASTSAVORYPUREE","Cat Treats","NPP","ITEM10002CTFANCYFEASTSAVORYPUREE_Retailer","CT FANCY FEAST SAVORY PUREE 1.4OZ",0.913831702548852,NA,NA,"category_trend",0.0128194034901022,0.108571027098018,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"ALBSCO","Retailer","FANCY FEAST","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM10002CTFANCYFEASTSAVORYPUREE","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FANCY FEAST SAVORY PUREE 1.4OZ"
"ITEM108CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM108CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.345070103586628,0.0227107827843553,0.00349358139545804,"tpr_discount_byppg",7.43134403438415,0.114563070677408,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM108CTFRISKIESPARTYMIXCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FRISKIES PARTY MIX CR 20OZ 2CT"
"ITEM108CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM108CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.345070103586628,0.0227107827843553,0.00349358139545804,"ACV_Disp_Only",10,0.114563070677408,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM108CTFRISKIESPARTYMIXCR","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX CR 20OZ 2CT"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"tpr_discount_byppg",3.68056631833123,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"ACV_Feat_Only",6.982766391846,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"ACV_Disp_Only",10,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"ACV_Feat_Disp",10,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"category_trend",2.00058548785186,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"tpr_discount_byppg_lag1",-0.449048368770201,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"tpr_discount_byppg_lag2",-1.18343800804708,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM11108CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","NPP","ITEM11108CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ",0.475838210650363,0.718781780230978,0.0557439472616053,"monthno",-0.104846678669488,0.865792363079684,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11108CTFANCYFEASTSAVORYCRAVINGS","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FANCY FEAST SAVORY CRAVINGS 3OZ"
"ITEM1110CTDENTALIFEDNT","Cat Treats","NPP","ITEM1110CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ",0.806252609437499,0.330501352867961,0.0207146462716161,"wk_sold_median_base_price_byppg_log",-2.47142414923184,0.491018408547548,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1110CTDENTALIFEDNT","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT DENTALIFE DNT 19OZ"
"ITEM1110CTDENTALIFEDNT","Cat Treats","NPP","ITEM1110CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ",0.806252609437499,0.330501352867961,0.0207146462716161,"tpr_discount_byppg",1.51680739024503,0.491018408547548,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1110CTDENTALIFEDNT","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT DENTALIFE DNT 19OZ"
"ITEM1110CTDENTALIFEDNT","Cat Treats","NPP","ITEM1110CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ",0.806252609437499,0.330501352867961,0.0207146462716161,"ACV_Feat_Only",10,0.491018408547548,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1110CTDENTALIFEDNT","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT DENTALIFE DNT 19OZ"
"ITEM1110CTDENTALIFEDNT","Cat Treats","NPP","ITEM1110CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ",0.806252609437499,0.330501352867961,0.0207146462716161,"tpr_discount_byppg_lag1",-0.053528133450204,0.491018408547548,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1110CTDENTALIFEDNT","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT DENTALIFE DNT 19OZ"
"ITEM1110CTDENTALIFEDNT","Cat Treats","NPP","ITEM1110CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ",0.806252609437499,0.330501352867961,0.0207146462716161,"tpr_discount_byppg_lag2",-0.661198497458457,0.491018408547548,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1110CTDENTALIFEDNT","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT DENTALIFE DNT 19OZ"
"ITEM1110CTDENTALIFEDNT","Cat Treats","NPP","ITEM1110CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ",0.806252609437499,0.330501352867961,0.0207146462716161,"monthno",-0.190335251446694,0.491018408547548,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1110CTDENTALIFEDNT","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT DENTALIFE DNT 19OZ"
"ITEM11127CTKITKABOODLECR","Cat Treats","NPP","ITEM11127CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ",0.870158125223759,1.25430570318013,0.166837977569727,"wk_sold_median_base_price_byppg_log",-2.5,1.29055406181184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11127CTKITKABOODLECR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT KIT KABOODLE CR 04OZ"
"ITEM11127CTKITKABOODLECR","Cat Treats","NPP","ITEM11127CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ",0.870158125223759,1.25430570318013,0.166837977569727,"tpr_discount_byppg_lag1",-1.61187247002602,1.29055406181184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11127CTKITKABOODLECR","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT KIT KABOODLE CR 04OZ"
"ITEM11127CTKITKABOODLECR","Cat Treats","NPP","ITEM11127CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ",0.870158125223759,1.25430570318013,0.166837977569727,"tpr_discount_byppg_lag2",-0.899702042625879,1.29055406181184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11127CTKITKABOODLECR","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT KIT KABOODLE CR 04OZ"
"ITEM11127CTKITKABOODLECR","Cat Treats","NPP","ITEM11127CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ",0.870158125223759,1.25430570318013,0.166837977569727,"monthno",-0.305898295102218,1.29055406181184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11127CTKITKABOODLECR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT KIT KABOODLE CR 04OZ"
"ITEM11128CTKITKABOODLECR","Cat Treats","NPP","ITEM11128CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ",0.684142710624816,3.15467409985052,0.214781108809289,"tpr_discount_byppg",1.86482410765273,0.754068660444779,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11128CTKITKABOODLECR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT KIT KABOODLE CR 09OZ"
"ITEM11128CTKITKABOODLECR","Cat Treats","NPP","ITEM11128CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ",0.684142710624816,3.15467409985052,0.214781108809289,"ACV_Feat_Only",10,0.754068660444779,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11128CTKITKABOODLECR","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT KIT KABOODLE CR 09OZ"
"ITEM11128CTKITKABOODLECR","Cat Treats","NPP","ITEM11128CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ",0.684142710624816,3.15467409985052,0.214781108809289,"ACV_Disp_Only",10,0.754068660444779,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11128CTKITKABOODLECR","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT KIT KABOODLE CR 09OZ"
"ITEM11128CTKITKABOODLECR","Cat Treats","NPP","ITEM11128CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ",0.684142710624816,3.15467409985052,0.214781108809289,"tpr_discount_byppg_lag2",-1.38148065442298,0.754068660444779,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11128CTKITKABOODLECR","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT KIT KABOODLE CR 09OZ"
"ITEM11128CTKITKABOODLECR","Cat Treats","NPP","ITEM11128CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ",0.684142710624816,3.15467409985052,0.214781108809289,"monthno",0.284772780028518,0.754068660444779,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11128CTKITKABOODLECR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT KIT KABOODLE CR 09OZ"
"ITEM11129CTKITKABOODLECR","Cat Treats","NPP","ITEM11129CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ",0.733054630321001,3.02618675605988,0.291111885603458,"tpr_discount_byppg",10,0.759944782850464,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11129CTKITKABOODLECR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT KIT KABOODLE CR 02.4OZ"
"ITEM11129CTKITKABOODLECR","Cat Treats","NPP","ITEM11129CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ",0.733054630321001,3.02618675605988,0.291111885603458,"ACV_Disp_Only",10,0.759944782850464,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11129CTKITKABOODLECR","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT KIT KABOODLE CR 02.4OZ"
"ITEM11129CTKITKABOODLECR","Cat Treats","NPP","ITEM11129CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ",0.733054630321001,3.02618675605988,0.291111885603458,"monthno",0.344190472542045,0.759944782850464,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11129CTKITKABOODLECR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT KIT KABOODLE CR 02.4OZ"
"ITEM11131CTPVLTENDER","Cat Treats","NPP","ITEM1128CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ",0.775844464013398,0.0446123031302616,0.00789172165166347,"ITEM11131CTPVLTENDER_ROM_RegularPrice",0.758118857542531,0.137297179933589,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1128CTWHISKERLICKINSCR","ROM","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","CT PVL TENDER"
"ITEM11131CTPVLTENDER","Cat Treats","NPP","ITEM1131CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ",0.554584309999211,0.0445958494086915,0.00788760383656038,"ITEM11131CTPVLTENDER_ROM_RegularPrice",1,0.138023397875026,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1131CTFANCYFEASTPUREFLAKED","ROM","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","CT PVL TENDER"
"ITEM11132CTPVLCRUNCHY","Cat Treats","NPP","ITEM11127CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ",0.870158125223759,1.25430570318013,0.166837977569727,"ITEM11132CTPVLCRUNCHY_ROM_RegularPrice",1,1.29055406181184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11127CTKITKABOODLECR","ROM","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","CT PVL CRUNCHY"
"ITEM11132CTPVLCRUNCHY","Cat Treats","NPP","ITEM1128CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ",0.775844464013398,0.0446123031302616,0.00789172165166347,"ITEM11132CTPVLCRUNCHY_ROM_RegularPrice",1,0.137297179933589,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1128CTWHISKERLICKINSCR","ROM","Regular Price",NA,NA,NA,2,NA,NA,"WB_Comp_RP_2","CT PVL CRUNCHY"
"ITEM11132CTPVLCRUNCHY","Cat Treats","NPP","ITEM12CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 01.8OZ",0.407839432612796,0.483651745527495,0.101478512466553,"ITEM11132CTPVLCRUNCHY_ROM_RegularPrice",1,0.687904193317063,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM12CTDENTALIFEDNT","ROM","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","CT PVL CRUNCHY"
"ITEM11133CTPVLLIQUID","Cat Treats","NPP","ITEM11128CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ",0.684142710624816,3.15467409985052,0.214781108809289,"ITEM11133CTPVLLIQUID_ROM_RegularPrice",1,0.754068660444779,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11128CTKITKABOODLECR","ROM","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","CT PVL LIQUID"
"ITEM11133CTPVLLIQUID","Cat Treats","NPP","ITEM1128CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ",0.775844464013398,0.0446123031302616,0.00789172165166347,"ITEM11133CTPVLLIQUID_ROM_PromotedDiscount",-4.54902297620008,0.137297179933589,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1128CTWHISKERLICKINSCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","CT PVL LIQUID"
"ITEM11133CTPVLLIQUID","Cat Treats","NPP","ITEM1131CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ",0.554584309999211,0.0445958494086915,0.00788760383656038,"ITEM11133CTPVLLIQUID_ROM_PromotedDiscount",-0.718610246227292,0.138023397875026,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1131CTFANCYFEASTPUREFLAKED","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","CT PVL LIQUID"
"ITEM11133CTPVLLIQUID","Cat Treats","NPP","ITEM12CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 01.8OZ",0.407839432612796,0.483651745527495,0.101478512466553,"ITEM11133CTPVLLIQUID_ROM_PromotedDiscount",-2.55160677171098,0.687904193317063,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM12CTDENTALIFEDNT","ROM","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT PVL LIQUID"
"ITEM11133CTPVLLIQUID","Cat Treats","NPP","ITEM30CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ",0.955332573539317,0.0490141350146874,0.0101300192599883,"ITEM11133CTPVLLIQUID_ROM_PromotedDiscount",-2.24806289612635,0.135551666250223,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM30CTWHISKERLICKINSCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","CT PVL LIQUID"
"ITEM11133CTPVLLIQUID","Cat Treats","NPP","ITEM118CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.338341933377814,0.309142056170394,0.0676314372023736,"ITEM11133CTPVLLIQUID_ROM_RegularPrice",0.875766533854842,0.49821314069531,NA,"Brand in Retailer",-1.33332408873541,NA,"Brand in Retailer",1.27503879761396,NA,"2nd Pass","Zero EDLP & TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM118CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","CT PVL LIQUID"
"ITEM11156CTWHISKERLICKINSAO","Cat Treats","NPP","ITEM11156CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO",0.935055778777792,0.0085726823675172,0.00207533444721332,"wk_sold_median_base_price_byppg_log",-1.38118179226548,0.0610393392946091,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11156CTWHISKERLICKINSAO","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT WHISKER LICKINS AO"
"ITEM11156CTWHISKERLICKINSAO","Cat Treats","NPP","ITEM11156CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO",0.935055778777792,0.0085726823675172,0.00207533444721332,"tpr_discount_byppg",1.07677912064262,0.0610393392946091,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11156CTWHISKERLICKINSAO","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT WHISKER LICKINS AO"
"ITEM11156CTWHISKERLICKINSAO","Cat Treats","NPP","ITEM11156CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO",0.935055778777792,0.0085726823675172,0.00207533444721332,"ACV_Disp_Only",10,0.0610393392946091,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM11156CTWHISKERLICKINSAO","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT WHISKER LICKINS AO"
