"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,16.725065237551,16.7724054124092,0.0134119520923235,0,0.0000442857142857143,0,0.00262785714285714,1.24385593771481,0.0134119520923235,0.0128364123888605,35,272.455,260.814377342499,1,NA,NA,NA,NA,NA,NA,NA,NA,11.6406226575011,4296.3524901314,197.939867011461,197.939867011461,NA,NA,0,0,0,NA,4915.2275934102,299.565531289787,NA,0,NA,NA,NA,NA,NA,NA,299.565531289787,4915.2275934102,66.2307564102807,16.6476039445801,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,15.7511334646794,15.7884083494267,0.0236718859795408,0,0.0000253846153846154,0,0.00343,1.12308691343095,0.0236718859795408,0.0192627851860898,31.9230769230769,315.967153846154,287.686956925773,1,NA,NA,NA,NA,NA,NA,NA,NA,28.280196920381,4423.27178571269,449.142598902692,449.142598902692,NA,NA,0,0,0,NA,4755.24098775772,309.633497551164,NA,0,NA,NA,NA,NA,NA,NA,309.633497551164,4755.24098775772,106.838051567817,15.7388279856101,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.1212014638119,14.00766645019,0.0191020483949908,0.0000761538461538462,0.000107692307692308,0,0.00424307692307692,1.07051726782206,0.0191020483949908,0.0191020483949908,28.9230769230769,373.574076923077,324.891555549411,1,NA,NA,NA,NA,NA,NA,NA,NA,48.6825213736655,4433.88609307405,671.474214618257,671.474214618257,NA,NA,0,0,0,NA,4552.79773154985,333.72226593579,NA,0,NA,NA,NA,NA,NA,NA,333.72226593579,4552.79773154985,174.384135178143,13.9113737140106,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.111843074675,13.8760086890938,0,0,0,0,0.0044975,1.06826368605289,0,0,26,358.255166666667,324.084696609653,1,NA,NA,NA,NA,NA,NA,NA,NA,34.1704700570137,4425.17003044603,470.289719553965,470.289719553965,NA,NA,0,0,0,NA,4607.48990119922,337.759833239632,NA,0,NA,NA,NA,NA,NA,NA,337.759833239632,4607.48990119922,157.611011381143,13.6461099077391,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,32.0690544146501,31.9917098936907,0,0,0.000005,0,0.00323357142857143,1.24385593771481,0,0,35,417.542214285714,381.464664529221,1,17.7848942913172,NA,NA,NA,NA,NA,NA,NA,36.0775497564937,12188.9302179693,1151.45421060216,1151.45421060216,NA,NA,0,0,0,NA,12356.3833656659,386.666429739422,NA,0,NA,NA,NA,NA,NA,NA,386.666429739422,12356.3833656659,48.8650156184795,31.9555960897656,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,31.5538077090124,31.4690598077203,0,0,0.0000269230769230769,0,0.00274307692307692,1.12308691343095,0,0,31.9230769230769,354.450307692308,339.332322279079,1,17.7372142580813,NA,NA,NA,NA,NA,NA,NA,15.1179854132285,10674.908618744,476.067073563734,476.067073563734,NA,NA,0,0,0,NA,10824.0423165052,344.068655478858,NA,0,NA,NA,NA,NA,NA,NA,344.068655478858,10824.0423165052,36.7734967491867,31.4508542681851,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,32.3027230222285,31.1292646787345,0,0.0000276923076923077,0.0000284615384615385,0,0.00247538461538462,1.07051726782206,0,0.00606524244720602,28.9230769230769,281.846153846154,279.361263900374,1,17.5084106419584,NA,NA,NA,NA,NA,NA,NA,2.48488994577961,8675.76810850037,76.7372761150171,76.7372761150171,NA,NA,0,0,0,NA,9441.74675325187,304.012682552149,NA,0,NA,NA,NA,NA,NA,NA,304.012682552149,9441.74675325187,343.23602482189,31.0577566609504,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,33.2220015184403,33.0717062134411,0.0493068064988883,0,0.0000191666666666667,0,0.00254333333333333,1.06826368605289,0.0493068064988883,0.0427361271810818,26,273.242166666667,270.909466879304,1,17.7005520395149,NA,NA,NA,NA,NA,NA,NA,2.33269978736251,8487.24215197994,70.847181353399,70.847181353399,NA,NA,0,0,0,NA,8848.19123421306,282.176909486204,NA,0,NA,NA,NA,NA,NA,NA,282.176909486204,8848.19123421306,510.810739378211,33.0477787864812,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",0,0,1,"Retailer","Family Dollar",NA,NA,NA,NA,1.24519758217951,1.24519758217951,0,0,0,0,0.0243864285714286,1.24385593771481,0,0,35,416.785714285714,350.412398001116,1,NA,NA,NA,NA,NA,NA,NA,NA,66.3733162845979,434.467798434706,82.2414872795797,82.2414872795797,NA,NA,0,0,0,NA,434.467798434706,350.412398001116,NA,0,NA,NA,NA,NA,0,0,350.412398001116,434.467798434706,2.28584661466715,1.2401162665702,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",0,1,0,"Retailer","Family Dollar",NA,NA,NA,NA,1.23801406996097,1.2369049388203,0.00410756256499361,0,0,0,0.0145342307692308,1.12308691343095,0.00800454068266509,0.0132420667380866,31.9230769230769,237.923076923077,207.683390189389,1,NA,NA,NA,NA,NA,NA,NA,NA,30.2396867336878,255.329616384101,37.2857682312832,37.2857682312832,NA,NA,0,0.329470528591735,0,NA,270.617395165647,220.255073147763,NA,0,NA,NA,NA,NA,NA,NA,220.255073147763,270.617395165647,2.03890616388905,1.23345661088559,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",1,0,0,"Retailer","Family Dollar",NA,NA,NA,NA,1.2339493181542,1.23051565397357,0.00913450417309299,0,0,0,0.00828076923076923,1.07051726782206,0.00523752605542152,0,28.9230769230769,135,135,1,NA,NA,NA,NA,NA,NA,NA,NA,0,163.600769230769,0,0,NA,NA,0,0.680477379386902,0,NA,190.393974136889,156.878145111489,NA,0,NA,NA,NA,NA,NA,NA,156.878145111489,190.393974136889,2.99131469193914,1.22684005802,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",0,0,0,"Retailer","Family Dollar",NA,NA,NA,NA,1.08780824907482,1.08598982349186,0,0,0,0,0.00684833333333333,1.06826368605289,0,0,26,120.083333333333,119.098864125539,1,NA,NA,NA,NA,NA,NA,NA,NA,0.984469207794585,128.268795978021,1.02870402197889,1.02870402197889,NA,NA,0,0,0,NA,150.329088220414,138.687511810496,NA,0,NA,NA,NA,NA,NA,NA,138.687511810496,150.329088220414,0.262946352394909,1.08592830505733,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,35.6191765237584,35.7904046314113,0.0512487952967772,0,0,0,0.000815714285714286,1.24385593771481,0.0434420753708585,0.0434420753708585,35,37.4135714285714,37.3458558939837,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0677155345877142,1280.20838376782,2.258401946462,2.258401946462,NA,NA,0,0,0,NA,5807.09602208234,169.488939498352,NA,0,NA,NA,NA,NA,NA,NA,169.488939498352,5807.09602208234,45.9441162678407,35.4728147915789,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,33.8350144128209,33.82600885483,0.00519617922224122,0,0,0,0.00386,1.12308691343095,0.00519617922224122,0.00519617922224122,31.9230769230769,201.676230769231,178.866548774336,1,NA,NA,NA,NA,NA,NA,NA,NA,22.8096819948944,5877.47869521776,756.591150936087,756.591150936087,NA,NA,0,0,0,NA,12074.4222973621,363.877256478827,NA,0,NA,NA,NA,NA,NA,NA,363.877256478827,12074.4222973621,130.519956769211,33.3722355482806,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,32.2969280381137,32.1568518844675,0,0.0000307692307692308,0,0,0.0388915384615385,1.07051726782206,0,0,28.9230769230769,1743.66115384615,499.148531560917,1,NA,NA,NA,NA,NA,NA,NA,NA,1244.51262228524,16039.090363405,39858.8129442872,39858.8129442872,NA,NA,0,0,0,NA,16039.090363405,499.148531560917,NA,0,NA,NA,NA,NA,0,0,499.148531560917,16039.090363405,239.84922601323,32.1568518844675,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,30.7356252964339,30.5706796285594,0,0.000656666666666667,0.0000108333333333333,0,0.0496641666666667,1.06826368605289,0,0,26,2180.09958333333,585.008613315339,1,NA,NA,NA,NA,NA,NA,NA,NA,1595.09097001799,17735.0517441394,48776.9701725272,48776.9701725272,NA,NA,0,0,0,NA,17735.0517441394,585.008613315339,NA,0,NA,NA,NA,NA,0,0,585.008613315339,17735.0517441394,593.882200443834,30.4301954750197,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1355DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,52.9559915473613,53.4764448630718,0.0114654187901413,0,0,0,0.000065,1.24385593771481,0.0114654187901413,0.0114654187901413,35,1.57142857142857,1.43896571713402,1,17.7848942913172,NA,NA,0,NA,NA,0,NA,0.13246285429455,75.3001533566284,7.28413235765731,7.28413235765731,NA,NA,0,0,0,NA,753.116400713556,14.4948987556613,NA,0,NA,NA,NA,NA,NA,NA,14.4948987556613,753.116400713556,1.06360062639881,52.8068362682529,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1355DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,47.9619397860888,46.9459513599351,0.158502788023191,0,0,0,0.000768461538461539,1.12308691343095,0.158502788023191,0.158502788023191,31.9230769230769,17.5384615384615,15.0134950963119,1,17.7372142580813,NA,NA,0.0319824224205052,NA,NA,0,NA,2.52496644214963,601.281367480582,110.557863288649,110.557863288649,NA,NA,0,0,0,NA,926.357387585216,23.3100435231144,NA,0,NA,NA,NA,NA,NA,NA,23.3100435231144,926.357387585216,143.549945723662,46.9459513599351,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1355DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,46.8072346865936,46.3454100928597,0,0,0,0,0.0101153846153846,1.07051726782206,0,0,28.9230769230769,275.923076923077,76.5627472183817,1,17.5084106419584,NA,NA,0,NA,NA,0,NA,199.360329704695,3538.23575269553,9196.29886268909,9196.29886268909,NA,NA,0,0,0,NA,3538.23575269553,76.5627472183817,NA,0,NA,NA,NA,NA,0,0,76.5627472183817,3538.23575269553,146.578443296296,46.3015910781576,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1355DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,43.4647983552393,43.1666473309634,0,0,0,0,0.0101366666666667,1.06826368605289,0,0,26,294.833333333333,61.8827210130689,1,17.7005520395149,NA,NA,0,NA,NA,0,NA,232.950612320264,2642.23592511488,10064.4982415518,10064.4982415518,NA,NA,0,0,0,NA,2642.23592511488,61.8827210130689,NA,0,NA,NA,NA,NA,0,0,61.8827210130689,2642.23592511488,125.915993950796,43.0206504672946,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1443DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 48LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,35.1279771199961,35.0110675940784,0,0,0,0,0.012425,1.24385593771481,0,0,35,498.475214285714,498.475214285714,1,NA,NA,NA,NA,NA,NA,NA,NA,0,17405.9042857143,0,0,NA,NA,0,0,0,NA,40402.5561682288,1158.34134200653,NA,0,NA,NA,NA,NA,NA,NA,1158.34134200653,40402.5561682288,141.374832590106,34.8491933215042,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1443DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 48LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,33.4437033206333,33.2142201820287,0,0,0.000236923076923077,0,0.0128088461538462,1.12308691343095,0,0,31.9230769230769,508.567692307692,469.340521338416,1,NA,NA,NA,NA,NA,NA,NA,NA,39.2271709692768,15516.0900088163,1298.61214502983,1298.61214502983,NA,NA,0,0,0,NA,20387.0932927798,616.187429648508,NA,0,NA,NA,NA,NA,NA,NA,616.187429648508,20387.0932927798,183.05345209935,33.0724091249986,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1443DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 48LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,30.5014801402879,30.2109114528381,0,0.00134923076923077,0.000686153846153846,0.0000961538461538462,0.0122053846153846,1.07051726782206,0,0,28.9230769230769,366.991769230769,346.732657689019,1,NA,NA,NA,NA,NA,NA,NA,NA,20.2591115417503,10467.7618982276,615.445409464743,615.445409464743,NA,NA,0,0,0,NA,11233.3155471832,372.529942516275,NA,0,NA,NA,NA,NA,NA,NA,372.529942516275,11233.3155471832,131.872401378602,30.1456939347617,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1443DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 48LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,29.5683221838496,29.4910022004786,0.00426933777471562,0.00466083333333333,0.000415,0.0000158333333333333,0.0923216666666667,1.06826368605289,0.00426933777471562,0.00426933777471562,26,4362.58333333333,473.418034413857,1,NA,NA,NA,NA,NA,NA,NA,NA,3889.16529891948,13844.3635138064,114561.043986194,114561.043986194,NA,NA,0,0,0,NA,13844.3635138064,473.418034413857,NA,0,NA,NA,NA,NA,0,0,473.418034413857,13844.3635138064,509.982754251072,29.3617653878088,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1444DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,33.2912525280058,32.5356101465766,0,0.000111428571428571,0.000335714285714286,0,0.101501428571429,1.24385593771481,0,0,35,11411.0586428571,11181.0734993669,1,NA,NA,NA,0,8.12669510615447,NA,0,0,229.9851434902,362670.513741331,7429.70533009783,7429.70533009783,NA,NA,0,0,0,NA,376487.390134523,11606.0168116156,NA,0,NA,NA,NA,NA,NA,NA,11606.0168116156,376487.390134523,9661.77073183639,32.4408772684287,"2022-12-31",NA,NA,4,4,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0.00467245911012379,NA
"ITEM1444DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,33.3694485806847,33.0774998208755,0,0,0.000243076923076923,0,0.0951038461538461,1.12308691343095,0,0,31.9230769230769,10373.9145384615,10292.455116663,1,NA,NA,NA,0.0319824224205052,7.32573831947497,NA,0,0,81.4594217985291,338940.05253781,2689.65438526719,2689.65438526719,NA,NA,0,0,0,NA,344296.703644483,10456.1493515884,NA,0,NA,NA,NA,NA,NA,NA,10456.1493515884,344296.703644483,4495.81878101414,32.9250832252018,"2022-09-24",NA,NA,3,3,0,NA,NA,0.00419070927578664,0,0,NA,NA,NA,0,NA,NA,NA,0,NA
"ITEM1444DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,32.1144452351761,31.6700058355474,0,0.00101153846153846,0.000469230769230769,0,0.0946080769230769,1.07051726782206,0,0,28.9230769230769,10964.5178461538,10755.463729893,1,NA,NA,NA,0,7.39220903785001,NA,0,0,209.054116260892,338270.128034095,6724.86481205918,6724.86481205918,NA,NA,0,0,0,NA,343232.034711262,10915.5803524866,NA,0,NA,NA,NA,NA,NA,NA,10915.5803524866,343232.034711262,7160.55732988707,31.4515675246632,"2022-06-25",NA,NA,2,2,0,NA,NA,0,0,0,NA,NA,NA,0.0202707640084885,NA,NA,NA,0,NA
"ITEM1444DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,32.0846065877939,31.672401672242,0,0.008875,0.000211666666666667,0,0.101032916666667,1.06826368605289,0,0,26,11695.723,11025.5760911902,1,NA,NA,NA,0,6.93859839205562,NA,0,0,670.146908809758,348027.10125713,21153.5108262034,21153.5108262034,NA,NA,0,0,0,NA,348598.115964674,11043.5382656498,NA,0,NA,NA,NA,NA,NA,NA,11043.5382656498,348598.115964674,6073.91301171689,31.5649640966219,"2022-03-26",NA,NA,1,1,0,NA,NA,0.00465953337251972,0,0,NA,NA,NA,0.0216701291011741,NA,NA,NA,0,NA
"ITEM1446DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,9.95850132402604,9.87433451193403,0,0,0,0,0.0023375,1.24385593771481,0,0,35,759.718142857143,757.406580358383,1,NA,NA,NA,0,NA,NA,NA,NA,2.31156249875993,7400.07604005929,22.3606027978494,22.3606027978494,NA,NA,0,0,0,NA,12732.3071778108,1303.01536980837,NA,0,NA,NA,NA,NA,NA,NA,1303.01536980837,12732.3071778108,150.069420644295,9.76415893930722,"2022-12-31",NA,NA,4,4,0,NA,NA,0.0093647551391202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1446DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,10.4205153580843,10.2990651188546,0,0,0.00000307692307692308,0,0.00363615384615385,1.12308691343095,0,0,31.9230769230769,1079.01746153846,1079.01746153846,1,NA,NA,NA,0.0319824224205052,NA,NA,NA,NA,0,10953.2954615385,0,0,NA,NA,0,0,0,NA,19114.9331140421,1884.82028951282,NA,0,NA,NA,NA,NA,NA,NA,1884.82028951282,19114.9331140421,310.199134294462,10.1349298985186,"2022-09-24",NA,NA,3,3,0,NA,NA,0.0255671832552616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1446DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,10.7306027848772,10.6404729586886,0,0.000203846153846154,0.000200769230769231,0,0.0150892307692308,1.07051726782206,0,0,28.9230769230769,3845.48061538462,2817.05118708204,1,NA,NA,NA,0,NA,NA,NA,NA,1028.42942830258,29861.1702826364,10889.823101979,10889.823101979,NA,NA,0,0,0,NA,35633.6680914321,3369.49253625459,NA,0,NA,NA,NA,NA,NA,NA,3369.49253625459,35633.6680914321,340.471615165026,10.5654048750785,"2022-06-25",NA,NA,2,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1446DDALPO_ROM","DD ALPO 16LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,10.2296584555637,10.1327696897586,0,0.0034875,0.000608333333333333,0,0.105860833333333,1.06826368605289,0,0,26,29408.0153333333,10912.9380587278,1,NA,NA,NA,0,NA,NA,NA,NA,18495.0772746056,109873.812418858,186228.336831142,186228.336831142,NA,NA,0,0,0,NA,109873.812418858,10912.9380587278,NA,0,NA,NA,NA,NA,0,0,10912.9380587278,109873.812418858,4003.3202073926,10.1057852333971,"2022-03-26",NA,NA,1,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1447DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,26.58764761462,26.606959898547,0.0575448734602395,0,0.00000214285714285714,0,0.0000842857142857143,1.24385593771481,0.0575448734602395,0.0507883931823545,35,16.6087857142857,15.0339688840235,1,NA,NA,NA,0,NA,NA,NA,NA,1.57481683026222,368.178538240726,42.3278189021314,42.3278189021314,NA,NA,0,0,0,NA,1374.3554866964,55.4476612802316,NA,0,NA,NA,NA,NA,NA,NA,55.4476612802316,1374.3554866964,25.0910762753301,26.3732465540357,"2022-12-31",NA,NA,4,4,0,NA,NA,0.0093647551391202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1447DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,25.4712723176169,25.4640261733561,0.00388501070595177,0,0.000121538461538462,0,0.000411538461538462,1.12308691343095,0.00388501070595177,0,31.9230769230769,181.857230769231,116.462984410609,1,NA,NA,NA,0.0319824224205052,NA,NA,NA,NA,65.3942463586222,2897.41208463963,1602.11776151422,1602.11776151422,NA,NA,0,0,0,NA,5481.34946895348,218.335819082689,NA,0,NA,NA,NA,NA,NA,NA,218.335819082689,5481.34946895348,48.0678078073754,25.3795324307168,"2022-09-24",NA,NA,3,3,0,NA,NA,0.0255671832552616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1447DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,25.3195442072857,24.8477984972259,0,0.00000769230769230769,0.000193846153846154,0.00000769230769230769,0.00295538461538462,1.07051726782206,0,0,28.9230769230769,980.745153846154,644.086071899776,1,NA,NA,NA,0,NA,NA,NA,NA,336.659081946378,15786.5073190272,8207.79606558821,8207.79606558821,NA,NA,0,0,0,NA,17013.9342319759,694.87530551519,NA,0,NA,NA,NA,NA,NA,NA,694.87530551519,17013.9342319759,873.129523597686,24.5066371067912,"2022-06-25",NA,NA,2,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1447DDALPO_ROM","DD ALPO 47-50LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,25.369084312039,24.9136548320212,0,0.00310583333333333,0.0003125,0.0000625,0.0207525,1.06826368605289,0,0,26,4110.82816666667,802.081927712343,1,NA,NA,NA,0,NA,NA,NA,NA,3308.74623895432,19806.3042418524,81778.4056748143,81778.4056748143,NA,NA,0,0,0,NA,19806.3042418524,802.081927712343,NA,0,NA,NA,NA,NA,0,0,802.081927712343,19806.3042418524,2713.69974999605,24.7367714688353,"2022-03-26",NA,NA,1,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
