"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM376BEGGINMT_Retailer","DT BEGGIN MT 25OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,955.384615384615,0,NA,11.8898006177168,11.8734537887759,0,0,0,0,0.740232307692308,1.05327986051847,0,0,28.9230769230769,528.538461538462,507.997983478911,2,NA,0,0,NA,20.5404780595507,6036.80563205642,233.927444866652,233.927444866652,NA,NA,0,0,128.421919007916,NA,6087.04387066434,511.972420003554,5079.25461538462,0,4881.86062123233,5079.25461538462,197.15619565283,197.15619565283,NA,NA,523.879428640045,6215.46578967225,13.4395065725491,11.864879470669,"2022-06-25",NA,9.61,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM376BEGGINMT_Retailer","DT BEGGIN MT 25OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,1222.66666666667,0,NA,11.3237281669227,11.2967917014878,0,0,0,0,0.716810416666667,1.06887727347011,0,0,26,557.583333333333,511.876142530793,2,NA,0,0,NA,45.7071908025404,5770.93641635843,493.561916974912,493.561916974912,NA,NA,0,0,39.6934697071983,NA,5786.24595979245,512.149044286225,5281.73780843797,0,4847.76441543426,5281.73780843797,432.359281919115,432.359281919115,NA,NA,519.556215778554,5825.93942949965,43.6349584452876,11.2470136898191,"2022-03-26",NA,9.47694111232279,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM376BEGGINMT_ROM","DT BEGGIN MT 25OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,11.6493971700997,11.5441964274013,0.00512806338188412,0.0153864285714286,0.0169357142857143,0.00513285714285714,0.574888928571429,1.17862295097268,0,0,35,4283.45164285714,4190.65007663399,2,NA,NA,NA,NA,92.8015662231495,47863.9571677317,1049.72654655399,1049.72654655399,NA,NA,0,0,0,NA,47996.319586902,4202.20272961111,NA,0,NA,NA,NA,NA,NA,NA,4202.20272961111,47996.319586902,992.908750922027,11.484740783568,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM376BEGGINMT_ROM","DT BEGGIN MT 25OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,11.6426163897275,11.5148816550557,0,0,0.000166923076923077,0,0.566635384615385,1.09564385068126,0,0,31.9230769230769,3865.38369230769,3832.12283158419,2,NA,NA,NA,NA,33.2608607235031,44101.2864782893,379.042752479965,379.042752479965,NA,NA,0,0,0,NA,44847.0209427063,3896.76854152659,NA,0,NA,NA,NA,NA,NA,NA,3896.76854152659,44847.0209427063,517.739111370454,11.5089947787321,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM376BEGGINMT_ROM","DT BEGGIN MT 25OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,11.0452810201052,10.9445912086998,0,0.00272461538461538,0.00861615384615385,0,0.565226153846154,1.05327986051847,0,0,28.9230769230769,3997.64992307692,3943.10525443438,2,NA,NA,NA,NA,54.5446686425384,43140.1036825208,596.181086709915,596.181086709915,NA,NA,0,0,0,NA,43385.6208077134,3965.59282563341,NA,0,NA,NA,NA,NA,NA,NA,3965.59282563341,43385.6208077134,416.437923855251,10.9418426028087,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM376BEGGINMT_ROM","DT BEGGIN MT 25OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,10.4922457712509,10.4139618734266,0,0.00100416666666667,0.0230508333333333,0.000918333333333333,0.547054166666667,1.06887727347011,0,0,26,4130.66883333333,4081.41316812733,2,NA,NA,NA,NA,49.2556652060009,42464.3788338551,513.254832811555,513.254832811555,NA,NA,0,0,0,NA,43873.7713960352,4215.36555623301,NA,0,NA,NA,NA,NA,NA,NA,4215.36555623301,43873.7713960352,327.776084365662,10.4139618734266,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810018507_ROM","DT BUSY TWISTED CW 66OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,20.8800105462079,20.878455881313,0.00607647767583386,0,0.00359428571428571,0,0.0562014285714286,1.17862295097268,0,0,35,583.714285714286,562.059558726712,1,NA,NA,NA,NA,21.6547269875734,11645.3626101177,451.794532739488,451.794532739488,NA,NA,0,0,0,NA,11809.4702936084,569.925180915334,NA,0,NA,NA,NA,NA,NA,NA,569.925180915334,11809.4702936084,90.8028956250284,20.8684310974148,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810018507_ROM","DT BUSY TWISTED CW 66OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,20.8794832403311,20.8792239618788,0,0,0.00573,0,0.05546,1.09564385068126,0,0,31.9230769230769,523,498.831782116755,1,NA,NA,NA,NA,24.1682178832449,10414.9352508122,504.571672264703,504.571672264703,NA,NA,0,0,0,NA,10499.3939818216,502.876766206738,NA,0,NA,NA,NA,NA,NA,NA,502.876766206738,10499.3939818216,0.441045812036459,20.8786539437254,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810018507_ROM","DT BUSY TWISTED CW 66OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,19.2069661949366,19.2069626449047,0,0,0,0,0.0558,1.05327986051847,0,0,28.9230769230769,545.769230769231,456.034494982432,1,NA,NA,NA,NA,89.7347357867991,8761.94401859382,1715.92521217541,1715.92521217541,NA,NA,0,0,0,NA,8761.94401859382,456.034494982432,NA,0,NA,NA,NA,NA,0,0,456.034494982432,8761.94401859382,0.386475036880821,19.2061777155484,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810018507_ROM","DT BUSY TWISTED CW 66OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,18.4129896168397,18.4129749006594,0,0,0,0,0.0475066666666667,1.06887727347011,0,0,26,536.5,417.935049139984,1,NA,NA,NA,NA,118.564950860016,7701.93494424646,2219.54255575354,2219.54255575354,NA,NA,0,0,0,NA,7764.5262998923,421.416214637528,NA,0,NA,NA,NA,NA,NA,NA,421.416214637528,7764.5262998923,0.00638452269115793,18.4129749006594,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810019058_Retailer","DT PRIME KNOTTED CW 10.2OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire",NA,154.285714285714,0,NA,7.98992050854693,7.98831285211679,0.0412965067541234,0,0,0,0.203949285714286,1.17862295097268,0.0307648026093225,0.0192359883982761,35,41.1428571428571,38.5215501317751,0,NA,NA,NA,NA,2.62130701108206,299.612542675184,9.89388589624478,9.89388589624478,NA,NA,0,0,10.9299164526458,NA,310.839058383326,38.9107992479762,220.114285714286,0,206.090293204997,220.114285714286,11.6248399971324,11.6248399971324,NA,NA,42.906686900746,321.768974835972,19.2228620580099,7.97542150831562,"2022-12-31",NA,5.35,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810019058_Retailer","DT PRIME KNOTTED CW 10.2OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire",NA,553.846153846154,0,NA,7.92752947076712,7.92746605571241,0,0,0,0,0.179538461538462,1.09564385068126,0,0,31.9230769230769,32.8838461538462,32.0916308233202,0,NA,NA,NA,NA,0.792215330526,253.325504172405,6.29449582759452,6.29449582759452,NA,NA,0,0,0,NA,263.372641691251,33.3127763503235,165.528576923077,0,161.577282311184,165.528576923077,3.95129461189336,3.95129461189336,NA,NA,33.3706593688375,263.372641691251,0.465567459203795,7.90898583379008,"2022-09-24",NA,5.01666666666667,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810019058_Retailer","DT PRIME KNOTTED CW 10.2OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,600,0,NA,7.44985992191574,7.36200412692819,0.0164294746700015,0,0,0,0.19896,1.05327986051847,0.0164294746700015,0.0164294746700015,28.9230769230769,38,35.9521206504754,0,NA,NA,NA,NA,2.04787934952462,262.508668182229,10.4459472023867,10.4459472023867,NA,NA,0,0,2.93014097861741,NA,271.292534483994,36.4764887765592,188.1,0,177.962997219853,188.1,9.714161020705,9.714161020705,NA,NA,38.2195488204609,274.222675462612,10.1593499920912,7.30126418199013,"2022-06-25",NA,4.95,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810019058_Retailer","DT PRIME KNOTTED CW 10.2OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,684,0,NA,7.49098479527206,7.39791877076412,0.0311658389808843,0,0,0,0.195734,1.08132787210149,0.0311658389808843,0.0311658389808843,26.2,36.9,34.0142465180463,0,NA,NA,NA,NA,2.88575348195373,247.691711255586,14.2172887444141,14.2172887444141,NA,NA,0,0,4.99255241994069,NA,266.131664855508,35.6011043862189,182.655,0,168.370520264329,182.655,13.3375297416719,13.3375297416719,NA,NA,38.2221179675241,271.124217275449,14.5283469110208,7.34455229583422,"2022-03-26",NA,4.95,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire",NA,356.571428571429,0,NA,4.20804438417124,4.20655834686131,0,0,0,0,0.379094285714286,1.17862295097268,0,0,35,125,109.289699846677,2,NA,NA,NA,NA,15.710300153323,459.062185276445,64.5949575806983,64.5949575806983,NA,NA,0,0,14.9151504670445,NA,459.924434718033,109.495305916441,375.097857142857,0,327.954588344893,375.097857142857,46.7525490611621,46.7525490611621,NA,NA,113.31032832323,474.839585185078,2.59527290709725,4.18789190272024,"2022-12-31",NA,3.000625,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire",NA,432,0,NA,4.07735172513698,4.07726356331706,0,0,0,0,0.410251538461538,1.09564385068126,0,0,31.9230769230769,137.970769230769,122.100255944991,2,NA,NA,NA,NA,15.8705132857784,498.515323362663,64.4477535604134,64.4477535604134,NA,NA,0,0,19.6973816651757,NA,500.183623280324,122.49859489334,412.186153846154,0,364.704531981875,412.186153846154,47.4816218642789,47.4816218642789,NA,NA,127.251171467408,519.8810049455,0.00899250563160268,4.07726356331706,"2022-09-24",NA,2.98777777777778,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,487.384615384615,0,NA,3.65792009852483,3.65488110403787,0,0,0,0,0.456181538461538,1.05327986051847,0,0,28.9230769230769,154.846153846154,147.078446595256,2,NA,NA,NA,NA,7.76770725089831,536.778633587422,28.1882894895011,28.1882894895011,NA,NA,0,0,16.2451185302683,NA,543.320622963466,148.856516557071,430.472307692308,0,408.87808153481,430.472307692308,21.536851711425,21.536851711425,NA,NA,153.363164338581,559.565741493734,1.45815527379628,3.64767553465847,"2022-06-25",NA,2.78,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,364,0,NA,3.53949976104154,3.53257559097186,0.0169130946126299,0.0417975,0,0,0.49982625,1.06887727347011,0.0169130946126299,0.0169130946126299,26,192.5,147.295374306596,2,NA,NA,NA,NA,45.2046256934043,521.427681616867,137.904818383133,130.475250154146,NA,NA,0,7.42956822898638,94.7100187727844,NA,531.940972818066,150.060613104469,506.883333333333,0,388.087771278866,506.883333333333,110.061187809633,110.061187809633,NA,NA,182.954985906187,626.65099159085,21.5994754995814,3.50603877759343,"2022-03-26",NA,2.64285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,4.17053888716691,4.14841545051704,0,0.000621428571428571,0.0000721428571428571,0,0.463545,1.17862295097268,0.00574702176058667,0.0117370633647263,35,2660.79664285714,2644.09849619251,2,NA,NA,NA,NA,16.6981466646321,10961.3262385466,69.3710471677037,69.3710471677037,NA,NA,0,0,0,NA,11713.6452420854,2825.69623478308,NA,0,NA,NA,NA,NA,NA,NA,2825.69623478308,11713.6452420854,66.2329998888646,4.14519553305409,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,4.27578842409777,4.32356366352567,0.0438058394086831,0,0,0,0.466982692307692,1.09564385068126,0.0376167390511282,0.0311659250159009,31.9230769230769,2587.92269230769,2552.21121470947,2,NA,NA,NA,NA,35.7114775982231,10536.0102806857,157.251719314271,157.251719314271,NA,NA,0,0,0,NA,10910.9521897291,2643.60805739664,NA,0,NA,NA,NA,NA,NA,NA,2643.60805739664,10910.9521897291,377.305419642955,4.32356366352567,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.7768665987295,3.84233137053078,0.0451986725637621,0,0.000143846153846154,0,0.459460769230769,1.05327986051847,0.0451986725637621,0.0451986725637621,28.9230769230769,2900.57084615385,2636.51680733801,2,NA,NA,NA,NA,264.054038815834,9656.98900706641,978.712762164361,978.712762164361,NA,NA,0,0,0,NA,9656.98900706641,2636.51680733801,NA,0,NA,NA,NA,NA,0,0,2636.51680733801,9656.98900706641,319.965882966033,3.84233137053078,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM445BUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.27642057077306,3.26589949506173,0,0,0.00361833333333333,0,0.461059166666667,1.06887727347011,0,0,26,3221.46291666667,3035.33122533053,2,NA,NA,NA,NA,186.131691336137,9891.55746657539,598.225200091281,598.225200091281,NA,NA,0,0,0,NA,9919.55477135173,3044.06590954295,NA,0,NA,NA,NA,NA,NA,NA,3044.06590954295,9919.55477135173,36.9468693052564,3.26571687464635,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_Retailer","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire",NA,400,0,NA,1.49321266968326,1.49321266968326,0,0,0,0,0,1.17862295097268,0.00844953365961772,0.0167249999993212,35,0,0,1,4.53043119255596,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,2.6892181983891,1.80096127831512,0,0,0,0,0,0,NA,NA,1.80096127831512,2.6892181983891,0,1.49321266968326,"2022-12-31",NA,2.69,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_Retailer","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire",NA,400,0,NA,1.7758410902601,3.22841338177342,0.373383490010884,0,0,0,0,1.09564385068126,0.364283992223603,0.355371951550076,31.9230769230769,0,0,1,4.73699385625824,NA,NA,NA,0,0,0,0,NA,NA,0,0.427250794696485,0,NA,3.64303069547924,2.20959901557956,0,0,0,0,0,0,NA,NA,2.20959901557956,3.64303069547924,0,3.22841338177342,"2022-09-24",NA,2.69,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_Retailer","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,400,0,NA,4.16349527473852,4.18543838472512,0.100633942013423,0,0,0,0.00201615384615385,1.05327986051847,0.120828544546928,0.140625374606288,28.9230769230769,0.615384615384615,0.586185313355278,1,4.7197129667561,NA,NA,NA,0.0291993020293377,1.58325608024518,0.080590073600972,0.0338297093586335,NA,NA,0,0.15279675836659,0,NA,5.36271901672878,1.60245462647125,1.65538461538462,0,1.5768384929257,1.65538461538462,0.0367911205569655,0.0367911205569655,NA,NA,1.60245462647125,5.36271901672878,0.910814038552985,4.18353771169392,"2022-06-25",NA,2.69,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_Retailer","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,400,0,NA,4.04065865009164,3.9588507191733,0.316711272542976,0,0,0,0.0310025,1.06887727347011,0.303628805709836,0.287861873018264,26,12.8333333333333,4.19245044623363,1,4.40323572110999,NA,NA,NA,8.6408828870997,10.5972108465552,21.3402891534448,20.5240174940608,NA,NA,0,0.977403906757823,0.141684519164316,NA,11.0240498896748,4.37087475083004,34.5216666666667,0,11.2776917003685,34.5216666666667,11.9374971822439,11.9374971822439,0.816271659383968,0,4.48127392933667,11.1657344088391,18.9838456819122,3.9588507191733,"2022-03-26",NA,2.69,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_ROM","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,5.76014467047206,5.73804658477933,0,0,0.000115714285714286,0,0.00467642857142857,1.17862295097268,0,0,35,149.214285714286,137.018144182674,1,NA,NA,NA,NA,12.1961415316114,781.944031376713,69.4588257661442,69.4588257661442,NA,NA,0,0,0,NA,831.927707629104,145.761962266098,NA,0,NA,NA,NA,NA,NA,NA,145.761962266098,831.927707629104,8.00895558720829,5.70745845521887,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_ROM","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,5.64644853499063,5.64509406966421,0,0,0,0,0.00589769230769231,1.09564385068126,0,0,31.9230769230769,190.615384615385,146.430244183777,1,NA,NA,NA,NA,44.1851404316072,825.057041870183,248.056804283663,248.056804283663,NA,NA,0,0,0,NA,825.057041870183,146.430244183777,NA,0,NA,NA,NA,NA,0,0,146.430244183777,825.057041870183,1.98918701527871,5.63462762531192,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_ROM","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,5.18901468096504,5.18632167378421,0,0,0,0,0.00684307692307692,1.05327986051847,0,0,28.9230769230769,217.396923076923,147.083549568513,1,NA,NA,NA,NA,70.3133735084096,762.248878694358,363.158813613334,363.158813613334,NA,NA,0,0,0,NA,762.248878694358,147.083549568513,NA,0,NA,NA,NA,NA,0,0,147.083549568513,762.248878694358,1.2733941501626,5.18257788499405,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM461PURINAONETRUEINSTMT_ROM","DT PURINA ONE TRUE INST MT 07OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,4.87735841688219,4.87255092517734,0,0,0,0,0.00674458333333333,1.06887727347011,0,0,26,223.5425,147.01510419237,1,NA,NA,NA,NA,76.5273958076298,713.936832894346,375.286500438987,375.286500438987,NA,NA,0,0,0,NA,713.936832894346,147.01510419237,NA,0,NA,NA,NA,NA,0,0,147.01510419237,713.936832894346,4.8734786364927,4.85596127556967,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM53ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire",NA,1172,0,NA,3.48641519072263,3.48449399932329,0.00886759703585879,0,0,0,0.0433885714285714,1.17862295097268,0.00886759703585879,0.00886759703585879,35,14.0714285714286,8.29488260491404,2,NA,NA,NA,NA,5.77654596651453,28.8892613245539,17.8957386754461,17.8957386754461,NA,NA,0,0,2.12930300990033,NA,41.8825838035321,12.0259799686331,32.6457142857143,0,19.2441276434006,32.6457142857143,11.9513143967972,11.9513143967972,NA,NA,12.9820502448998,44.0118868134324,2.28226916947016,3.48182326190526,"2022-12-31",NA,2.32,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM53ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire",NA,757.846153846154,0,NA,3.42610165265801,3.42492607970211,0,0,0,0,0.558704230769231,1.09564385068126,0,0,31.9230769230769,227.38,133.119828511717,2,NA,NA,NA,NA,94.2601714882828,456.906235408868,323.072226129593,323.072226129593,NA,NA,0,0,143.716496462642,NA,456.906235408868,133.119828511717,527.5216,0,308.838002147184,527.5216,217.824376942965,217.824376942965,0,0,174.800262343223,600.62273187151,1.68412908946155,3.41136400218223,"2022-09-24",NA,2.32,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM53ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,340,0,NA,3.07250145990252,3.05526021036636,0,0,0,0,0.691847692307692,1.05327986051847,0,0,28.9230769230769,259.615384615385,224.676990607928,2,NA,NA,NA,NA,34.9383940074563,689.099543145372,103.649687623859,103.649687623859,NA,NA,0,0,138.947038880131,NA,741.479204107102,241.203950112548,547.788461538462,0,474.068450182729,547.788461538462,73.4248373658128,73.4248373658128,NA,NA,288.415099975613,880.426242987233,5.45949244305828,3.0512311120496,"2022-06-25",NA,2.11,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM53ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,323,0,NA,2.96076370349343,2.95861446679812,0,0,0,0,0.629062083333333,1.06887727347011,0,0,26,251,217.333610048604,2,NA,NA,NA,NA,33.6663899513957,633.523720325973,100.979613007361,100.979613007361,NA,NA,0,0,97.72093083048,NA,646.904970678835,221.240294765563,508.18,0,437.620742569553,508.18,70.1506014344343,70.1506014344343,NA,NA,255.254403786826,744.625901509315,4.38478575902075,2.94345921715341,"2022-03-26",NA,2.05315789473684,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
