"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2","CB_Comp_TPR_3","WB_Comp_RP_4","WB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM8904CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,4.97467204870397,4.95928928284378,0.0126548997231884,0,0,0,0.005495,1.23888819201506,0.00892258463705157,0.0143966389183157,35,6.01107142857143,4.85010010898244,1,NA,NA,NA,NA,NA,NA,1.16097131958899,23.2175409984134,5.58845900158664,5.58845900158664,NA,NA,0,0,0,NA,29.9191433734468,6.22521676541637,NA,0,NA,NA,NA,NA,NA,NA,6.22521676541637,29.9191433734468,1.08526994775158,4.89030413296042,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8904CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,4.54144133538804,4.52068569582201,0.0202383029958159,0,0,0,0.00189846153846154,1.12095324689895,0.0202383029958159,0.0143431676159929,31.9230769230769,3.29869230769231,2.81085400644762,1,NA,NA,NA,NA,NA,NA,0.487838301244689,12.7664929309789,2.20412245363647,2.20412245363647,NA,NA,0,0,0,NA,31.75644992803,7.33351790223492,NA,0,NA,NA,NA,NA,NA,NA,7.33351790223492,31.75644992803,0.663240582872213,4.4992041435182,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8904CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,4.81920072217445,4.08220426822742,0.0893196854023815,0,0,0,0.00269923076923077,1.05818203712714,0.106405760712688,0.141246480102587,28.9230769230769,3.16215384615385,2.70045470022906,1,NA,NA,NA,NA,NA,NA,0.46169914592479,9.42289119316323,1.5372626529906,1.5372626529906,NA,NA,0,0,0,NA,40.4139174938919,11.551375580731,NA,0,NA,NA,NA,NA,NA,NA,11.551375580731,40.4139174938919,4.67837464640864,4.08219646766485,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8904CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,5.03242621481376,4.82660609549878,0.272947354226538,0,0,0,0.0335625,1.06563567932183,0.25443743930704,0.216693326634649,26,106.21125,32.3616333440076,1,NA,NA,NA,NA,NA,NA,73.8496166559924,102.511917949174,231.762665384159,231.762665384159,NA,NA,0,0,0,NA,102.511917949174,32.3616333440076,NA,0,NA,NA,NA,NA,0,0,32.3616333440076,102.511917949174,200.062119780291,4.82657612905082,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8923CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,1.62790697674419,1.62790697674419,0,0,0,0,0,1.23888819201506,0,0,35,0,0,1,15.0766640540437,NA,0.0479448715529256,NA,NA,0.273877070970859,0,0,0,0,NA,NA,0,0,0,NA,1.21878670330483,0.748683260601539,NA,0,NA,NA,NA,NA,NA,NA,0.748683260601539,1.21878670330483,0,1.62790697674419,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8923CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,1.62790697674419,1.62790697674419,0,0,0,0,0,1.12095324689895,0,0,31.9230769230769,0,0,1,14.9059882147541,NA,0.0975700782509499,NA,NA,0.255510737532517,0,0,0,0,NA,NA,0,0,0,NA,2.38475281272373,1.46491958495886,NA,0,NA,NA,NA,NA,NA,NA,1.46491958495886,2.38475281272373,0,1.62790697674419,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8923CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,1.60543416142005,1.60299683007855,0,0,0,0,0,1.05818203712714,0,0,28.9230769230769,0,0,1,14.9437749734354,NA,0.0561988956337345,NA,NA,0.180711806523067,0,0,0,0,NA,NA,0,0,0,NA,7.49141411309104,4.68940244422617,NA,0,NA,NA,NA,NA,NA,NA,4.68940244422617,7.49141411309104,0,1.60242193390261,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8923CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.58363718151263,1.58297727272727,0,0.0019425,0,0,0.006995,1.06563567932183,0,0,26,11.3333333333333,7.30781976607736,1,15.0665864605972,NA,0.0674022424150268,NA,NA,0.309236430820317,4.02551356725597,11.4651848015236,6.16481519847642,6.16481519847642,NA,NA,0,0,0,NA,15.9163512998329,10.1072955511775,NA,0,NA,NA,NA,NA,NA,NA,10.1072955511775,15.9163512998329,0.0591978647383121,1.58225649350649,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8924CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,3.75802682915927,3.73745809152893,0,0,0,0,0.00338785714285714,1.23888819201506,0,0,35,76.3571428571429,76.0911062489418,1,1.42455392713285,NA,NA,4.06117670361172,NA,0.273877070970859,0.26603660820105,282.005044645551,0.994241068734352,0.994241068734352,NA,NA,0,0,0,NA,464.809696311721,125.267615141366,NA,0,NA,NA,NA,NA,NA,NA,125.267615141366,464.809696311721,3.91713513267737,3.7112124396013,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8924CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,3.78088018743089,3.77858208232375,0,0,0,0,0.00356923076923077,1.12095324689895,0,0,31.9230769230769,70.5384615384615,59.9727188577947,1,1.42588462132712,NA,NA,3.95891585617448,NA,0.255510737532517,10.5657426806669,225.59814790983,39.9818520901696,39.9818520901696,NA,NA,0,0,0,NA,252.21023592982,67.0607555013719,NA,0,NA,NA,NA,NA,NA,NA,67.0607555013719,252.21023592982,1.1670392574292,3.76324474518215,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8924CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,3.58745344824424,3.58720219397638,0,0,0,0,0.00293807692307692,1.05818203712714,0,0,28.9230769230769,65.1538461538462,35.1546356855346,1,1.39995216770673,NA,NA,3.7892345718551,NA,0.180711806523067,29.9992104683115,126.626090161376,108.823909838624,108.823909838624,NA,NA,0,0,0,NA,128.209692839032,35.6277682957306,NA,0,NA,NA,NA,NA,NA,NA,35.6277682957306,128.209692839032,0.820578922268791,3.56932856601195,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8924CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,3.36387706185548,3.36299708723239,0,0,0,0,0.00172458333333333,1.06563567932183,0,0,26,31.75,14.7205151212909,1,1.33889021195817,NA,NA,3.78903540903541,NA,0.309236430820317,17.0294848787091,49.2734222753933,55.7149110579401,55.7149110579401,NA,NA,0,0,0,NA,59.3116933337979,17.6684867065956,NA,0,NA,NA,NA,NA,NA,NA,17.6684867065956,59.3116933337979,0.271575762655824,3.35434760104989,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8939CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,3.88546117264578,3.80347981343833,0,0,0,0,0.0469264285714286,1.23888819201506,0,0,35,61.4413571428571,50.5435318775106,1,NA,NA,NA,NA,NA,NA,10.8978252653466,191.597560884667,41.3483676867614,41.3483676867614,NA,NA,0,0,0,NA,198.012340190525,52.235941087559,NA,0,NA,NA,NA,NA,NA,NA,52.235941087559,198.012340190525,5.81731251007338,3.79104966794505,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8939CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,3.68551964356472,3.65717257475626,0,0,0,0,0.0429592307692308,1.12095324689895,0,0,31.9230769230769,62.6902307692308,54.9891850145177,1,NA,NA,NA,NA,NA,NA,7.70104575471307,200.056527039078,27.915165268614,27.915165268614,NA,NA,0,0,0,NA,203.74177845008,55.9859411440591,NA,0,NA,NA,NA,NA,NA,NA,55.9859411440591,203.74177845008,1.82036958778355,3.65588391926498,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8939CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,3.23283713547098,3.19241209269329,0.00833102279238292,0,0,0,0.0376265384615385,1.05818203712714,0.00833102279238292,0.00833102279238292,28.9230769230769,55.8346153846154,55.7485174515287,1,NA,NA,NA,NA,NA,NA,0.0860979330866616,175.409527084223,0.266857531161264,0.266857531161264,NA,NA,0,0,0,NA,223.558109069714,70.9016224886123,NA,0,NA,NA,NA,NA,NA,NA,70.9016224886123,223.558109069714,4.78935135582284,3.18348923167472,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8939CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,2.99346807461026,2.96716449208777,0,0,0.00106833333333333,0,0.0352033333333333,1.06563567932183,0,0,26,58,56.548179617209,1,NA,NA,NA,NA,NA,NA,1.451820382791,167.57975764025,4.49107569308349,4.49107569308349,NA,NA,0,0,0,NA,241.576026915918,82.3635503939297,NA,0,NA,NA,NA,NA,NA,NA,82.3635503939297,241.576026915918,1.84510072284944,2.95464737437467,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,4.17159763313609,4.17159763313609,0,0,0,0,0,1.23888819201506,0,0,35,0,0,1,3.94027734101826,NA,NA,15.0766640540437,NA,0.0479448715529256,0,0,0,0,NA,NA,0,0,0,NA,4.06943323074201,0.975509526234612,0,0,0,0,0,0,NA,NA,0.975509526234612,4.06943323074201,0,4.17159763313609,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,4.17159763313609,4.17159763313609,0,0,0,0,0,1.12095324689895,0,0,31.9230769230769,0,0,1,4.11362550780231,NA,NA,14.9059882147541,NA,0.0975700782509499,0,0,0,0,NA,NA,0,0,0,NA,4.88882759625051,1.17193172165438,0,0,0,0,0,0,NA,NA,1.17193172165438,4.88882759625051,0,4.17159763313609,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,4.17159763313609,4.18462105963078,0,0,0,0,0,1.05818203712714,0,0,28.9230769230769,0,0,1,4.2094844767489,NA,NA,14.9437749734354,NA,0.0561988956337345,0,0,0,0,NA,NA,0,0,0,NA,6.09506557453938,1.46108664127256,0,0,0,0,0,0,NA,NA,1.46108664127256,6.09506557453938,0,4.17159763313609,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_Retailer","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,4.27599759713019,4.33378412872886,0.00431080935445628,0,0,0,0.00168333333333333,1.06563567932183,0.0105075978014872,0.0105075978014872,26,0.166666666666667,0.166666666666667,1,3.65478471807134,NA,NA,15.0665864605972,NA,0.0674022424150268,0,0.698333333333333,0,0,NA,NA,0,0,0,NA,6.5962110627196,1.54877828167409,0.430454872315226,0,0.430454872315226,0.430454872315226,0,0,NA,NA,1.54877828167409,6.5962110627196,0.0275510239742783,4.28090790824283,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,3.67020777513915,3.6429812705893,0,0,0,0,0.0974375,1.23888819201506,0,0,35,426.240428571429,357.347363963155,1,3.68020777723139,15.0766640540437,NA,2.64948031651102,4.06117670361172,0.00784265509448064,68.8930646082732,1295.41313935712,249.301860642885,249.301860642885,NA,NA,0,0,0,NA,1314.01164092197,362.421806367149,NA,0,NA,NA,NA,NA,NA,NA,362.421806367149,1314.01164092197,19.2940731171111,3.62717452588028,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,3.70056006358058,3.63597888024796,0,0,0.00262,0,0.0992638461538461,1.12095324689895,0,0,31.9230769230769,389.933,355.584427903739,1,3.67719062831271,14.9059882147541,NA,2.44149877935258,3.95891585617448,0.00386479761975576,34.348572096261,1285.01460427864,124.384472644433,124.384472644433,NA,NA,0,0,0,NA,1324.05458401515,366.411387855368,NA,0,NA,NA,NA,NA,NA,NA,366.411387855368,1324.05458401515,33.3808054017482,3.61350147374582,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,3.70997516598175,3.67855141524759,0,0,0.000817692307692308,0,0.0738992307692308,1.05818203712714,0,0,28.9230769230769,268.440153846154,241.672705405368,1,3.40268892591451,14.9437749734354,NA,1.96502760948072,3.7892345718551,0,26.7674484407863,882.577887516541,97.9656509449972,97.9656509449972,NA,NA,0,0,0,NA,1053.18961894598,288.27284054657,NA,0,NA,NA,NA,NA,NA,NA,288.27284054657,1053.18961894598,13.9387475441733,3.65612219755112,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM909CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,3.75985983401363,3.74998507819114,0,0,0,0,0.03335,1.06563567932183,0,0,26,155.502583333333,147.230853375313,1,3.12951386370476,15.0665864605972,NA,2.11074109532915,3.78903540903541,0.0505110387590327,8.27172995802083,543.491473418096,30.4068599152374,30.4068599152374,NA,NA,0,0,0,NA,804.956709554241,218.761151197815,NA,0,NA,NA,NA,NA,NA,NA,218.761151197815,804.956709554241,10.9573516846428,3.69512441034434,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,14.1800473702702,14.1290950681204,0,0,0,0,0.136031428571429,1.23888819201506,0,0,35,201.857142857143,186.305969758149,1,NA,NA,0,2.64948031651102,3.94027734101826,0.00784265509448064,15.5511730989934,2627.23251181337,219.63105961521,219.63105961521,NA,NA,0,0,0,NA,2651.1872489656,188.0014111963,NA,0,NA,NA,NA,NA,NA,NA,188.0014111963,2651.1872489656,15.4805334746318,14.1021645185109,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,14.1694465128203,14.1266283168543,0,0,0,0,0.133463076923077,1.12095324689895,0,0,31.9230769230769,179.230769230769,175.323675564723,1,NA,NA,0,2.44149877935258,4.11362550780231,0.00386479761975576,3.90709366604639,2473.66954166473,55.0366121814236,55.0366121814236,NA,NA,0,0,0,NA,2540.22942115322,180.040794625302,NA,0,NA,NA,NA,NA,NA,NA,180.040794625302,2540.22942115322,11.0702340416108,14.1092528225554,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,13.0463509488275,13.0410663133723,0,0,0,0,0.146338076923077,1.05818203712714,0,0,28.9230769230769,167,166.720695010206,1,NA,NA,0,1.96502760948072,4.2094844767489,0,0.279304989793924,2173.58976321842,3.61946755080992,3.61946755080992,NA,NA,0,0,0,NA,2396.99377136418,183.934195505944,NA,0,NA,NA,NA,NA,NA,NA,183.934195505944,2396.99377136418,1.93278901648782,13.0349522754611,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,12.2585377446592,12.2515458472328,0,0,0,0,0.148590833333333,1.06563567932183,0,0,26,177.75,173.118275663053,1,NA,NA,0.00432546814711266,2.11074109532915,3.65478471807134,0.0505110387590327,4.63172433694675,2119.80092241509,55.7599109182454,55.7599109182454,NA,NA,0,0,0,NA,2362.25124682124,193.081167368815,NA,0,NA,NA,NA,NA,NA,NA,193.081167368815,2362.25124682124,1.52561184614481,12.2497690273094,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,2.03196893044774,1.7312407217303,0.100749892921547,0,0.0550471428571429,0,0.357647857142857,1.23888819201506,0.11990261772784,0.136896366776866,35,2696.48842857143,2628.40260245296,2,NA,NA,NA,NA,NA,NA,68.0858261184728,3975.64257602906,88.941495399513,88.941495399513,NA,NA,0,0,0,NA,4194.90335462887,2764.90900124878,NA,0,NA,NA,NA,NA,NA,NA,2764.90900124878,4194.90335462887,1421.45212773062,1.7312407217303,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,2.04476231757497,1.98963101846531,0.0710817139517869,0,0.00313923076923077,0,0.330296923076923,1.12095324689895,0.054358549782985,0.0360575892686493,31.9230769230769,1376.88869230769,1376.88869230769,2,NA,NA,NA,NA,NA,NA,0,2462.26030769231,0,0,NA,NA,0,0,0,NA,2873.50743297316,1602.97455970794,NA,0,NA,NA,NA,NA,NA,NA,1602.97455970794,2873.50743297316,353.120044732732,1.97911891127036,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,2.02816619222072,2.01495402620057,0.00390284716105232,0,0,0,0.272971923076923,1.05818203712714,0,0.00603682653347473,28.9230769230769,1111.13615384615,998.392293846522,2,NA,NA,NA,NA,NA,NA,112.743859999632,1989.18934225416,224.823350053534,224.823350053534,NA,NA,0,0,0,NA,2058.55086151501,1033.39736057889,NA,0,NA,NA,NA,NA,NA,NA,1033.39736057889,2058.55086151501,39.7477410184222,2.00559967988116,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM928CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.9940822455317,1.97574450744461,0.0207333239138282,0.005215,0,0,0.202913333333333,1.06563567932183,0.0207333239138282,0.0141934285025639,26,822.57275,725.73809617392,2,NA,NA,NA,NA,NA,NA,96.83465382608,1391.25012679276,183.893956540578,183.893956540578,NA,NA,0,0,0,NA,1452.19561952195,757.823814735841,NA,0,NA,NA,NA,NA,NA,NA,757.823814735841,1452.19561952195,66.7691845258939,1.95919053994557,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM9CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,2.19002697647579,2.19,0,0,0,0,0.98217,1.23888819201506,0,0,35,1172.64285714286,1035.98471761442,2,NA,NA,NA,NA,NA,NA,136.658139528438,2268.64978844693,299.219497267354,299.219497267354,NA,NA,0,0,0,NA,2288.91160223872,1045.23581799074,1484.57285871129,0,1311.5628381154,1484.57285871129,172.979227504946,172.979227504946,NA,NA,1045.25127900352,2288.91160223872,0.250739286941819,2.1898180269553,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM9CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,2.19107506957429,2.19004043262913,0,0,0,0,0.971746923076923,1.12095324689895,0,0,31.9230769230769,1079.76923076923,978.490120347354,2,NA,NA,NA,NA,NA,NA,101.279110421877,2142.99193658426,221.648832646506,221.648832646506,NA,NA,0,0,0,NA,2230.62092519646,1018.48407762939,1366.99429319619,0,1238.77433468889,1366.99429319619,128.213202152438,128.213202152438,NA,NA,1018.56482983989,2230.62092519646,1.23656195268199,2.18996387970053,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM9CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,2.03616182401669,2.03615384615385,0,0,0,0,0.972471153846154,1.05818203712714,0,0,28.9230769230769,950.384615384615,932.854973728088,2,NA,NA,NA,NA,NA,NA,17.5296416565277,1892.72490604349,34.8789401103554,34.8789401103554,NA,NA,0,0,3.21889195627392,NA,2123.68772593431,1043.46087471524,1203.19259759485,0,1180.99996659241,1203.19259759485,22.1926310024377,22.1926310024377,NA,NA,1045.06828550468,2126.90661789058,0.331753600689163,2.03580616631413,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM9CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,1.94001796609439,1.94,0,0,0,0,0.948165,1.06563567932183,0,0,26,978.083333333333,931.289281433378,2,NA,NA,NA,NA,NA,NA,46.7940518999556,1807.75978117433,89.4093854923349,89.4093854923349,NA,NA,0,0,17.1335403121031,NA,1895.32140786485,976.608361857815,1238.25933990031,0,1179.01779079894,1238.25933990031,59.1232238970866,59.1232238970866,NA,NA,985.612127652467,1912.45494817695,1.21750428442773,1.93885660783077,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
