"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","Missing_data_flag","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7"
"ITEM484CWBEYONDMIXERDIGESTSUPPORT_ROM","CW BEYOND MIXER DIGEST SUPPORT 01OZ","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.18443081797756,1.10233464568375,0.0209520960454094,0,0.00223642857142857,0,0.0807725,1.20984288156251,0,0,44,0,15492.5714285714,8728.52974829584,1,NA,NA,NA,NA,NA,NA,6764.04168027559,9179.26767540682,7382.09803887889,7382.09803887889,NA,NA,0,0,0,NA,10698.6241598816,10625.3654563814,NA,0,NA,NA,NA,NA,NA,NA,10625.3654563814,10698.6241598816,1761.6438243768,1.10201280725001,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM484CWBEYONDMIXERDIGESTSUPPORT_ROM","CW BEYOND MIXER DIGEST SUPPORT 01OZ","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,1.14111511162349,0.953564966971471,0,0,0.00242692307692308,0,0.0892746153846154,1.19170214052206,0.0135486994149382,0.032657392804814,40.9230769230769,0,22172.6923076923,8959.32524193827,1,NA,NA,NA,NA,NA,NA,13213.367065754,8469.25648870993,12458.1019728285,12458.1019728285,NA,NA,0,0,0,NA,8469.25648870993,8959.32524193827,NA,0,NA,NA,NA,NA,0,0,8959.32524193827,8469.25648870993,4327.3522929958,0.94845285422229,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM485CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,0.947117327785323,0.909471378806803,0.0869556611350467,0.000406153846153846,0.000881538461538462,0,0.0895965384615385,1.12120657525843,0.0869556611350467,0.0759156176555733,37.9230769230769,0,7868.46153846154,6920.89681149431,1,NA,NA,NA,NA,NA,NA,947.564726967229,5299.95909191712,781.777831159804,781.777831159804,NA,NA,0,0,0,NA,7132.61949216601,9477.44992713321,NA,0,NA,NA,NA,NA,NA,NA,9477.44992713321,7132.61949216601,1228.30079131411,0.903630837262667,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM485CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ","Wet Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,0.975122557021948,0.935250512309306,0.037825184961752,0.0001625,0.000404166666666667,0,0.0771641666666667,1.14168945463044,0.0451072166171781,0.0451072166171781,35,0,4918.91666666667,4324.9877957114,1,NA,NA,NA,NA,NA,NA,593.928870955264,3831.71965054176,537.039516124904,537.039516124904,NA,NA,0,0,0,NA,4402.46024640056,5020.10477524697,NA,0,NA,NA,NA,NA,NA,NA,5020.10477524697,4402.46024640056,431.187548013996,0.92959399327776,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM485CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,0.980354331437807,0.939382400239873,0.00624174141893666,0,0.000855714285714286,0,0.0868978571428571,1.20984288156251,0,0,44,0,5414.28571428571,4549.38474891624,1,NA,NA,NA,NA,NA,NA,864.900965369474,4244.83352956142,804.565041867156,804.565041867156,NA,NA,0,0,0,NA,4325.2129520035,4642.05300874882,NA,0,NA,NA,NA,NA,NA,NA,4642.05300874882,4325.2129520035,259.186352553381,0.939357985240484,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM485CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,0.975303914207604,0.865507691741381,0,0,0.00110461538461538,0,0.0879161538461539,1.19170214052206,0,0.0110400434794734,40.9230769230769,0,6726.37230769231,4309.75670172416,1,NA,NA,NA,NA,NA,NA,2416.61560596815,3690.37533827672,2051.29696941559,2051.29696941559,NA,NA,0,0,0,NA,3690.37533827672,4309.75670172416,NA,0,NA,NA,NA,NA,0,0,4309.75670172416,3690.37533827672,803.083472653972,0.857952951531253,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM486CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ 8CT","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,7.80561399909333,7.00857213166965,0.13425080261069,0.00004,0.000191538461538462,0,0.0127753846153846,1.12120657525843,0.11676782472458,0.099161563402262,37.9230769230769,0,724.076923076923,724.076923076923,1,NA,NA,NA,NA,NA,NA,0,4128.05230769231,0,0,NA,NA,0,0,0,NA,2946.80669743916,496.214251922918,NA,0,NA,NA,NA,NA,NA,NA,496.214251922918,2946.80669743916,1668.10586568854,6.99269877205043,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM486CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ 8CT","Wet Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,7.88017274949824,7.05530227228172,0.148869132389201,0,0.000103333333333333,0,0.00749875,1.14168945463044,0.183766871010318,0.183766871010318,35,0,368.28125,368.28125,1,NA,NA,NA,NA,NA,NA,0,2013.7575,0,0,NA,NA,0,0,0,NA,6130.1404224932,1128.9063015579,NA,0,NA,NA,NA,NA,NA,NA,1128.9063015579,6130.1404224932,988.284045262421,7.00780658274489,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM486CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ 8CT","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,8.0720454193562,7.24175399752345,0.0349290101496882,0,0.000712142857142857,0,0.00942178571428571,1.20984288156251,0.00944525659417316,0.00944525659417316,44,0,379.044642857143,379.044642857143,1,NA,NA,NA,NA,NA,NA,0,2536.97714285714,0,0,NA,NA,0,0,0,NA,2976.67574962992,481.588432066489,NA,0,NA,NA,NA,NA,NA,NA,481.588432066489,2976.67574962992,513.437511373012,7.17353961959096,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM486CWBEYONDMIXERBROTH_ROM","CW BEYOND MIXER BROTH 01OZ 8CT","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,7.64001523389378,6.48693620559195,0.0106148826318483,0,0.000582307692307692,0,0.0136015384615385,1.19170214052206,0.0233286056197892,0.0409348669421068,40.9230769230769,0,651,651,1,NA,NA,NA,NA,NA,NA,0,4131.06307692308,0,0,NA,NA,0,0,0,NA,1631.4974104689,255.545503967406,NA,0,NA,NA,NA,NA,0,0,255.545503967406,1631.4974104689,844.683904593929,6.45911236119287,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM487CWBEYONDORGANIC_ROM","CW BEYOND ORGANIC 03OZ","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.68342133589368,1.67573326813275,0.0108059366538012,0,0.000195384615384615,0,0.0589784615384615,1.12120657525843,0.0306334518714555,0.0429778569652095,37.9230769230769,0,13424.2791538462,10136.160025976,1,NA,NA,NA,NA,NA,NA,3288.11912787013,16618.906545925,5180.50545407497,5180.50545407497,NA,NA,0,0,0,NA,18628.2243355875,11248.7781877408,NA,0,NA,NA,NA,NA,NA,NA,11248.7781877408,18628.2243355875,515.585638830403,1.67339828033797,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM487CWBEYONDORGANIC_ROM","CW BEYOND ORGANIC 03OZ","Wet Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,1.73794131870082,1.72127442756117,0,0,0.000231666666666667,0,0.0522883333333333,1.14168945463044,0,0,35,0,10035.008,10035.008,1,NA,NA,NA,NA,NA,NA,0,17246.2325,0,0,NA,NA,0,0,0,NA,21916.1383996436,12741.9734020802,NA,0,NA,NA,NA,NA,NA,NA,12741.9734020802,21916.1383996436,186.721369728157,1.72049052917895,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM487CWBEYONDORGANIC_ROM","CW BEYOND ORGANIC 03OZ","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.71439707466296,1.68532317960462,0,0,0.000358571428571429,0,0.0547703571428571,1.20984288156251,0,0,44,0,11386.4537142857,11303.1716413431,1,NA,NA,NA,NA,NA,NA,83.2820729426072,18992.5547787263,139.270578416594,139.270578416594,NA,NA,0,0,0,NA,20086.3113444459,11950.9050299878,NA,0,NA,NA,NA,NA,NA,NA,11950.9050299878,20086.3113444459,381.734127647109,1.68082656931826,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM487CWBEYONDORGANIC_ROM","CW BEYOND ORGANIC 03OZ","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,1.68851209701934,1.65355620614399,0,0,0.000693076923076923,0,0.0619684615384615,1.19170214052206,0,0,40.9230769230769,0,13119.7965384615,11082.1178423391,1,NA,NA,NA,NA,NA,NA,2037.67869612241,18262.173185831,3336.11342955364,3336.11342955364,NA,NA,0,0,0,NA,18286.6955195072,11097.0454812621,NA,0,NA,NA,NA,NA,NA,NA,11097.0454812621,18286.6955195072,548.638268663057,1.64839968711423,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM488CWBEYONDMIXERPROTEIN_ROM","CW BEYOND MIXER PROTEIN 01.4OZ","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.56478752934659,1.56805599709818,0.00890888688662775,0,0.00000769230769230769,0,0.00225769230769231,1.12120657525843,0.00399747547578292,0.00888440848722465,37.9230769230769,0,185.153846153846,185.153846153846,1,NA,NA,NA,NA,NA,NA,0,284.286153846154,0,0,NA,NA,0,0,0,NA,406.47610285567,263.586567377417,NA,0,NA,NA,NA,NA,NA,NA,263.586567377417,406.47610285567,1.36270646251491,1.56623339854399,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM488CWBEYONDMIXERPROTEIN_ROM","CW BEYOND MIXER PROTEIN 01.4OZ","Wet Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,1.44110979356744,1.355327949091,0.124429112365518,0,0,0,0.0013675,1.14168945463044,0.172777684385024,0.167483506955962,35,0,205,205,1,NA,NA,NA,NA,NA,NA,0,197.444166666667,0,0,NA,NA,0,0,0,NA,508.675421015001,519.150776546593,NA,0,NA,NA,NA,NA,NA,NA,519.150776546593,508.675421015001,93.7145646515723,1.34631035710266,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM488CWBEYONDMIXERPROTEIN_ROM","CW BEYOND MIXER PROTEIN 01.4OZ","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.52770774339527,1.49700296387867,0.195045094008168,0,0.0000792857142857143,0,0.00286,1.20984288156251,0.153603460848592,0.153603460848592,44,0,405.785714285714,405.785714285714,1,NA,NA,NA,NA,NA,NA,0,441.795,0,0,NA,NA,0,0,0,NA,475.510128104605,457.913394906464,NA,0,NA,NA,NA,NA,NA,NA,457.913394906464,475.510128104605,177.788955405096,1.49585913230204,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM488CWBEYONDMIXERPROTEIN_ROM","CW BEYOND MIXER PROTEIN 01.4OZ","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,1.66803799198962,1.66508094004839,0.00404532180762045,0,0,0,0.00231230769230769,1.19170214052206,0.00404532180762045,0.00404532180762045,40.9230769230769,0,144.923076923077,144.923076923077,1,NA,NA,NA,NA,NA,NA,0,238.627692307692,0,0,NA,NA,0,0,0,NA,343.510554866076,208.902493427354,NA,0,NA,NA,NA,NA,NA,NA,208.902493427354,343.510554866076,3.10868371999514,1.65238656896987,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,0.866621060975661,0.861196060521846,0,0,0.00350230769230769,0,0.875059230769231,1.12118015138595,0,0,37.9230769230769,0,555327.412538462,473328.259021565,2,NA,NA,NA,NA,0.0654731511541085,NA,81999.1535168968,411473.542419344,68559.5052729632,68559.5052729632,NA,NA,0,0,16605.9960651675,NA,411473.542419344,473328.259021565,NA,0,NA,NA,NA,NA,0,0,496145.139834262,428079.538484512,3453.36107714494,0.861196060521846,"2023-04-22",NA,0.677264008776672,2,2,0,1.39043065452905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,0.858775284363064,0.848097896847521,0,0,0.002585,0,0.961368333333333,1.14159795792763,0,0,35,0,750787.25,598769.115132943,2,NA,NA,NA,NA,0.0210003789491041,NA,152018.134867057,514137.321056326,122205.636443674,122205.636443674,NA,NA,0,0,2937.86253543926,NA,514137.321056326,598769.115132943,NA,0,NA,NA,NA,NA,0,0,610164.873899414,517075.183591766,8345.39945664187,0.847731261661137,"2023-03-25",NA,0.72628294111084,1,1,0,1.46652827771617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",0,0,1,"Retailer","Target",NA,894130.285714286,0,NA,0.87139286181766,0.839778769950171,0,0,0.00203928571428571,0,0.959448571428571,1.20984288156251,0,0,44,0,613302.214285714,583522.948079223,2,NA,NA,NA,NA,0.0489323936122275,NA,29779.2662064912,493549.650834798,21039.7434509166,21039.7434509166,0,0,0,0,8837.42820306376,8837.42820306375,531143.444264799,609852.632391346,451145.072704614,0,429137.355204937,451145.072704614,22000.3040857677,22000.3040857677,NA,NA,643609.305015068,539980.872467863,18836.7597783198,0.838982970351415,"2022-12-31",NA,0.737230040940023,4,4,0,1.46316664862402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",0,1,0,"Retailer","Target",NA,583358.769230769,0,NA,0.887404831948795,0.874355836091779,0,0,0.00373615384615385,0,0.934761923076923,1.19170214052206,0,0,40.9230769230769,0,482114.615384615,474520.895809373,2,NA,NA,NA,NA,0.0651478607043603,NA,7593.71957524239,410345.55644322,5574.51047985731,5574.51047985731,0,0,0,0,17531.2926053467,17531.2926053467,435061.68485594,490230.107890756,352002.625913598,0,346482.261701941,352002.625913598,5518.76534499746,5518.76534499746,NA,NA,524907.549186204,452592.977461287,11902.2852807152,0.863434400666355,"2022-09-24",NA,0.731662245320995,3,3,0,1.45656147143705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,0.854354756681996,0.850188498506299,0,0.00314153846153846,0.00296538461538462,0,0.655624230769231,1.12118015138595,0,0,37.9230769230769,0,10802527.0546154,10162836.9634066,2,NA,NA,NA,NA,NA,NA,639690.091208814,8623551.29184744,566044.674460252,566044.674460252,NA,NA,0,0,0,NA,8625948.39540447,10165762.3690829,NA,0,NA,NA,NA,NA,NA,NA,10165762.3690829,8625948.39540447,45931.5432311793,0.850188498506299,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,0.898351234268094,0.892383552572221,0,0.00153583333333333,0.00430666666666667,0,0.673266666666667,1.14159795792763,0,0,35,0,11254189.155,10057126.0675531,2,NA,NA,NA,NA,NA,NA,1197063.08744694,8965785.50207881,1067045.24108786,1067045.24108786,NA,NA,0,0,0,NA,8965785.50207881,10057126.0675531,NA,0,NA,NA,NA,NA,0,0,10057126.0675531,8965785.50207881,76641.1393561277,0.891521813856268,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,0.892530902370006,0.888017673264665,0,0.000897142857142857,0.00194285714285714,0,0.663301428571429,1.20984288156251,0,0,44,0,11043627.3764286,10463704.5612182,2,NA,NA,NA,NA,NA,NA,579922.815210329,9286364.21486547,514646.415920243,514646.415920243,NA,NA,0,0,0,NA,9286364.21486547,10463704.5612182,NA,0,NA,NA,NA,NA,0,0,10463704.5612182,9286364.21486547,55974.5750404902,0.887519012163317,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,0.883894972995591,0.882370195791961,0,0.00056,0.0015,0,0.645096923076923,1.19170214052206,0,0,40.9230769230769,0,9945531.15738462,9647563.83419062,2,NA,NA,NA,NA,NA,NA,297967.323193991,8511638.41337216,262897.163320151,262897.163320151,NA,NA,0,0,0,NA,8522543.4519268,9659916.73173536,NA,0,NA,NA,NA,NA,NA,NA,9659916.73173536,8522543.4519268,16715.2801170295,0.882255881215691,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM501CWCNPORGANIX_ROM","CW C&P ORGANIX 03OZ","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,19.8288288712348,19.1694339846956,0.10139609394018,0,0,0,0.00106115384615385,1.12120657525843,0.124042706405287,0.113218224031968,37.9230769230769,0,342.554692307692,342.554692307692,1,NA,NA,NA,NA,NA,NA,0,952.639461538461,0,0,NA,NA,0,0,0,NA,6263.96036148659,354.091672571588,NA,0,NA,NA,NA,NA,NA,NA,354.091672571588,6263.96036148659,73.2581748467615,19.0342759464191,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM501CWCNPORGANIX_ROM","CW C&P ORGANIX 03OZ","Wet Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,38.4393560643448,37.9732000379852,0.11248821151477,0,0,0,0.00107166666666667,1.14168945463044,0.0996499558954816,0.0939387609290543,35,0,143.6875,143.6875,1,NA,NA,NA,NA,NA,NA,0,490.3355,0,0,NA,NA,0,0,0,NA,12675.6109109887,354.091672571588,NA,0,NA,NA,NA,NA,NA,NA,354.091672571588,12675.6109109887,92.5847256723361,37.9732000379852,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM501CWCNPORGANIX_ROM","CW C&P ORGANIX 03OZ","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,2.36137213671524,2.36717938532095,0.0278247364346663,0,0,0,0.00137821428571429,1.20984288156251,0.0278247364346663,0.0278247364346663,44,0,383.867,383.867,1,NA,NA,NA,NA,NA,NA,0,874.712714285714,0,0,NA,NA,0,0,0,NA,801.30303050273,354.091672571588,NA,0,NA,NA,NA,NA,NA,NA,354.091672571588,801.30303050273,31.1281147024426,2.32855154264494,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM501CWCNPORGANIX_ROM","CW C&P ORGANIX 03OZ","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,2.39718763406193,2.39942707519195,0.0501643039571753,0,0,0,0.00144576923076923,1.19170214052206,0.0584193537089007,0.0670037524668266,40.9230769230769,0,603.250307692308,603.250307692308,1,NA,NA,NA,NA,NA,NA,0,1380.07869230769,0,0,NA,NA,0,0,0,NA,804.591068936304,354.091672571588,NA,0,NA,NA,NA,NA,NA,NA,354.091672571588,804.591068936304,66.7037589915115,2.39309648419765,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM502CWCNPORGANIX_ROM","CW C&P ORGANIX 05.5OZ","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,25.3460895464364,25.2952053507112,0.0593859643654034,0,0.000100769230769231,0,0.00634923076923077,1.12120657525843,0.0670477940305862,0.0861459067385634,37.9230769230769,0,2130.48715384615,2130.48715384615,1,NA,NA,NA,NA,NA,NA,0,6263.95007692307,0,0,NA,NA,0,0,0,NA,6453.92720702168,2542.04541849264,NA,0,NA,NA,NA,NA,NA,NA,2542.04541849264,6453.92720702168,627.994147358661,25.2950018142839,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM502CWCNPORGANIX_ROM","CW C&P ORGANIX 05.5OZ","Wet Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,42.9198415293835,43.0291131227547,0.267743267283008,0,0,0,0.002285,1.14168945463044,0.318334526580411,0.329195157908604,35,0,811.557083333333,811.557083333333,1,NA,NA,NA,NA,NA,NA,0,3292.36341666667,0,0,NA,NA,0,0,0,NA,2200.82825924671,1431.73810347376,NA,0,NA,NA,NA,NA,NA,NA,1431.73810347376,2200.82825924671,2391.43816997765,42.9919436357532,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM502CWCNPORGANIX_ROM","CW C&P ORGANIX 05.5OZ","Wet Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,3.57059574523825,3.58595140305059,0.180711591882062,0,0,0,0.00288928571428571,1.20984288156251,0.137347655341431,0.0984231435871182,44,0,1899.11371428571,1899.11371428571,1,NA,NA,NA,NA,NA,NA,0,4661.01192857143,0,0,NA,NA,0,0,0,NA,5021.89522700913,2090.73664430922,NA,0,NA,NA,NA,NA,NA,NA,2090.73664430922,5021.89522700913,2141.98630947964,3.55046334213884,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM502CWCNPORGANIX_ROM","CW C&P ORGANIX 05.5OZ","Wet Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,3.27653337052312,3.25990683055747,0,0,0,0,0.00337307692307692,1.19170214052206,0,0,40.9230769230769,0,1310.93192307692,1310.93192307692,1,NA,NA,NA,NA,NA,NA,0,4242.34184615384,0,0,NA,NA,0,0,0,NA,5842.47029215386,1816.0103507037,NA,0,NA,NA,NA,NA,NA,NA,1816.0103507037,5842.47029215386,48.6836804142042,3.2368464887229,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM503CWCNPPRISTINE_ROM","CW C&P PRISTINE 03OZ CAN","Wet Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.95781603719414,1.87262844060507,0.0607141341239945,0,0.000273076923076923,0,0.00741692307692308,1.12120657525843,0.0701984272650662,0.0742163827094122,37.9230769230769,0,4267.57053846154,4267.57053846154,1,NA,NA,NA,NA,0,0,0,6495.44861538462,0,0,NA,NA,0,0,0,NA,8227.92490678958,5264.52113596906,NA,0,NA,NA,NA,NA,NA,NA,5264.52113596906,8227.92490678958,1155.73851166042,1.86081426676801,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
