"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4","2023Q1","2023Q2"
1113217090,"ROM","DT T BONZ MT 04.5OZ","ITEM122TBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 4.5 OUNCE","Target","ALPO",NA,0,0.391308325393728,0.398450829972442,0.392055952575847,0.378413624683791,0.339857880559282,0.347582389968258,0.386014124991455,0.31553564424712,0.185724884794115
1113217097,"ROM","DT T BONZ MT 10OZ","ITEM896DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 10 OUNCE","Target","ALPO",NA,0,1,1,1,1,1,1,1,1,1
1113217104,"ROM","DT T BONZ MT 45OZ","ITEM897DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 45 OUNCE","Target","ALPO",NA,0,1,1,1,1,1,1,1,1,1
1113217110,"ROM","DT T BONZ MT 04.5OZ","ITEM122TBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT BEEF AND CHEESE BAG 4.5 OUNCE","Target","ALPO",NA,0,0.071326830489661,0.0726881856383119,0.0793999684082664,0.0839200533682261,0.0899565689127237,0.0827772510658106,0.0540979923745326,0.0918409318850655,0.126297257018113
1113217112,"ROM","DT T BONZ MT 04.5OZ","ITEM122TBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT CHICKEN BAG 4.5 OUNCE","Target","ALPO",NA,0,0.067822141759531,0.0649978403624286,0.0649559541791064,0.0667961761202739,0.0747766106448899,0.0573944401903386,0.0449558694068649,0.0824984419732791,0.163732267012849
1113217114,"ROM","DT T BONZ MT 04.5OZ","ITEM122TBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT BBQ PORK BAG 4.5 OUNCE","Target","ALPO",NA,0,0.085720516939533,0.0807682202597258,0.0824792090001884,0.088396964762929,0.0792071388355665,0.0678138196436848,0.0501828958254177,0.0818650318941118,0.129716942288875
1113217114,"Retailer","DT T BONZ MT 04.5OZ","ITEM122TBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT BBQ PORK BAG 4.5 OUNCE","Target","ALPO",0.700602531842338,0.1,0.8125,1,0.0833333333333333,NA,NA,0,NA,NA,NA
1113217134,"ROM","DT ALPO DT 21OZ","ITEM889DTALPODT","Dog Treats","PURINA ALPO PET SUPPLEMENT DOG CHEW BAG 21 OUNCE","Target","ALPO",NA,0,0.839945192250823,0.718688261095671,0.867849817094682,0.956768072103293,0.982751655254388,0.991363857684068,0.994900979491845,0.998237095899329,0.999101746837652
1113217138,"ROM","DT ALPO DT 08.8OZ","ITEM891DTALPODT","Dog Treats","PURINA ALPO PET SUPPLEMENT DOG CHEW BAG 8.75 OUNCE","Target","ALPO",NA,0,1,1,1,1,1,1,1,1,1
1113217148,"ROM","DD ALPO 01LB","ITEM1117DDALPO","Dry Dog","PURINA ALPO DRY DOG FOOD ADULT SAVORY BEEF DRY BOX 1 POUND","Target","ALPO",NA,0,1,1,1,1,1,1,1,1,1
1113217151,"ROM","DT ALPO DT 04.3OZ","ITEM890DTALPODT","Dog Treats","PURINA ALPO PET SUPPLEMENT DOG CHEW BAG 4.3 OUNCE","Target","ALPO",NA,0,1,1,1,1,1,1,NA,NA,NA
1113217167,"ROM","DT ALPO DT 01.6OZ","ITEM888DTALPODT","Dog Treats","PURINA ALPO PET SUPPLEMENT DOG CHEW BAG 1.55 OUNCE","Target","ALPO",NA,0,1,1,1,1,1,1,1,1,1
1113217176,"ROM","DT ALPO TWIST-ABLES MT 05.5OZ","ITEM898DTALPOTWISTABLESMT","Dog Treats","PURINA ALPO TWIST-ABLES DOG TREAT BEEF AND CHEESE BAG 5.5 OUNCE","Target","ALPO",NA,0,1,1,1,1,1,1,1,1,1
1113217182,"ROM","DW ALPO 13.2OZ 24CT","ITEM526DWALPO","Wet Dog","PURINA ALPO DOG FOOD-WET TYPE TRAY IN WRAP 316.8 OUNCE","Target","ALPO",NA,0,0,0,0,0,0,0,NA,NA,NA
1113217183,"ROM","DT T BONZ MT 40OZ","ITEM895DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT FILET MIGNON JAR 40 OUNCE","Target","ALPO",NA,0,1,1,1,1,1,1,1,1,1
1113236940,"ROM","DW ALPO 13.2OZ 12CT","ITEM104ALPO","Wet Dog","PURINA ALPO DOG FOOD-WET TYPE TRAY IN WRAP 158.4 OUNCE","Target","ALPO",NA,0,0.0000141755435523578,0.00000616434938328202,0.00000242195907168663,0.00000319785381541487,0,0,0,0,0
1113252147,"ROM","DW ALPO 13.0-13.2OZ","ITEM1ALPO","Wet Dog","PURINA ALPO WET DOG FOOD ADULT BEEF WET CAN 13.2 OUNCE","Target","ALPO",NA,0,0.0000375511009219248,0.0000285587752754895,0.00000707391138708876,0.000000425622129518702,0.000000395616692692825,0.00000192395889913558,0.00000886184026800544,0,0
1113289632,"ROM","DW ALPO 13.0-13.2OZ","ITEM1ALPO","Wet Dog","PURINA ALPO WET DOG FOOD ADULT CHICKEN WET CAN 13.2 OUNCE","Target","ALPO",NA,0,0.0000214595559860547,0.0000134327635143612,0.0000173291813092849,0.00000113499234538321,0.0000015824667707713,0.00000384791779827115,0,0,0.016961510114234
1342321022,"ROM","DT ZUKES HIP ACTION MT 16OZ","ITEM1301DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT FRESH PEANUT BUTTER BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.342396204033215,0.0454781727677195,0.192341776064959,0.230686132288034,0.238322938322938,0.237442034820759,0.16270290252837,0.100544038574397,0.513648371000881
1342321052,"ROM","DT ZUKES HIP ACTION MT 06OZ","ITEM1302DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT PEANUT BUTTER AND OATS RECIPE BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.297623565901251,0.2032788074755,0.230052164722266,0.393199486893227,0.424402569949048,0.206539013462408,0.203294590837843,0.164026018627205,0.0523605068497063
1342321111,"ROM","DT ZUKES HIP ACTION MT 06OZ","ITEM1302DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT BEEF RECIPE BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.588024691218985,0.692902266141211,0.624591600147712,0.466145919975552,0.52083798621535,0.781364023328994,0.753662792417118,0.820596542126495,0.942879447073048
1342321121,"ROM","DT ZUKES HIP ACTION MT 16OZ","ITEM1301DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ROASTED BEEF RECIPE BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.45198892843021,0.673600281925906,0.537930465964594,0.245717460415445,0.274319374319374,0.490841270282028,0.680337265357486,0.464256824273954,0.224977986498386
1342333021,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM1304DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT CHICKEN MOIST BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.287219716390304,0.486936970696245,0.704761904761905,0.780416268017629,0.620917959513357,0.536040121181278,0.534708453875317,0.593602162649245,0.370271234832263
1342333022,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM1304DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT PEANUT BUTTER MOIST BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.158849011909011,0.350820655025107,0.2,0.151617338749732,0.245087740590852,0.284075710026163,0.313529316523136,0.316287452128858,0.361705924339757
1342333024,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM1304DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT SALMON MOIST BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.212123178764967,0.00749456643933149,0.0952380952380952,0.0470536568533651,0.0167403941525803,0.0326223828693343,0.0733180383758833,0.0675827889164226,0.259100642398287
1342333051,"ROM","DT ZUKES MINI NTRLS MT 06OZ","ITEM1305DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT CHICKEN RECIPE BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.346493822276775,0.545649292445484,0.606329790263603,0.530008653386998,0.553833451080106,0.523642299323447,0.560478089947077,0.503692628681963,0.482162602461551
1342333052,"ROM","DT ZUKES MINI NTRLS MT 06OZ","ITEM1305DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT PEANUT BUTTER AND OATS RECIPE BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.363929679916745,0.429309437867058,0.338399224787216,0.407546546061576,0.371380749491925,0.403765146145236,0.392171852516251,0.453546312766049,0.457887755237981
1342333054,"ROM","DT ZUKES MINI NTRLS MT 06OZ","ITEM1305DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT SALMON RECIPE BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.0652399875205795,0.00926318467017127,0.030656307829167,0.0143775116520651,0.017102122242936,0.0186749519199519,0.0323775532782868,0.0340636709886415,0.0247411222192406
1780000036,"ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ","ITEM979DTDENTALIFEACTIVEFRESHDT","Dog Treats","PURINA DENTA LIFE ACTIV FRESH PET BREATH FRESHENER LARGE DOG CHEW ENVELOPE 1.1 OUNCE","Target","DENTALIFE",NA,0,1,1,1,1,1,1,1,1,1
1780000043,"ROM","DW BENEFUL 3.5OZ","ITEM70023DWBENEFUL","Wet Dog","PURINA BENEFUL INCREDI BITES WET DOG FOOD CHICKEN AND BACON WET TUB 3.5 OUNCE","Target","BENEFUL",NA,0,NA,NA,NA,NA,NA,NA,NA,0.313155068794128,0.294508605503303
1780000046,"ROM","DW BENEFUL 3.5OZ","ITEM70023DWBENEFUL","Wet Dog","PURINA BENEFUL INCREDI BITES WET DOG FOOD FILET MIGNON FLAVOR WET TUB 3.5 OUNCE","Target","BENEFUL",NA,0,NA,NA,NA,NA,NA,NA,NA,0.238142275456446,0.240943339321055
1780000047,"ROM","DW BENEFUL 3.5OZ","ITEM70023DWBENEFUL","Wet Dog","PURINA BENEFUL INCREDI BITES WET DOG FOOD PORTERHOUSE STEAK WET TUB 3.5 OUNCE","Target","BENEFUL",NA,0,NA,NA,NA,NA,NA,NA,NA,0.272887972776135,0.24961359854936
1780000048,"ROM","DW BENEFUL 3.5OZ","ITEM70023DWBENEFUL","Wet Dog","PURINA BENEFUL INCREDI BITES WET DOG FOOD GRILLED CHICKEN FLAVOR WET TUB 3.5 OUNCE","Target","BENEFUL",NA,0,NA,NA,NA,NA,NA,NA,NA,0.17581468297329,0.214934456626281
1780001260,"ROM","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT CHICKEN DRY BAG 7 POUND","Target","PURINA ONE",NA,0,0.148672500887176,0.149987228692317,0.116958963955165,0.150514398634293,0.16826552936379,0.164219321933717,0.152673825430306,0.134475909187638,0.118685203380409
1780001260,"Retailer","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT CHICKEN DRY BAG 7 POUND","Target","PURINA ONE",12.5117289074403,0,0.0867173627731028,0.0901801887691868,0.0664421124925513,0.104547570435031,0.110254809011515,0.105783859083161,0.0994095230490083,0.0893620495594007,0.0890678896961055
1780001262,"ROM","DC PURINA ONE TRGTD 16LB","ITEM2677PURINAONEMLHWMINDOOR","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT CHICKEN DRY BAG 16 POUND","Target","PURINA ONE",NA,0,0.27714805714195,0.286111135593581,0.193023438519476,0.239675805585698,0.221413149538048,0.218598633621913,0.19091691219395,0.2150070607534,0.173154300609652
1780001263,"ROM","DC PURINA ONE TRGTD 03.5LB","ITEM2862DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT CHICKEN DRY BAG 3.5 POUND","Target","PURINA ONE",NA,0,0.0846493227793543,0.0815453037881492,0.061133417472533,0.0699747454397197,0.0724381721626652,0.0683298923831969,0.0695440391927003,0.057438735885308,0.058754655209688
1780001278,"ROM","DC PURINA ONE TRGTD 16LB","ITEM2677PURINAONEMLHWMINDOOR","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT CHICKEN DRY BAG 16 POUND","Target","PURINA ONE",NA,0,0.333229861880838,0.359864110831398,0.398872490337946,0.363969859457737,0.305015291028482,0.315409149389698,0.318851153323508,0.26948686108051,0.294950864419733
1780001278,"Retailer","DC PURINA ONE TRGTD 16LB","ITEM2677PURINAONEMLHWMINDOOR","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT CHICKEN DRY BAG 16 POUND","Target","PURINA ONE",23.4687654137204,0,0.149633910286981,0.154463581204255,0.150750876458584,0.150614250614251,0.159726651480638,0.168477237048666,0.189947703447786,0.17558278162494,0.131192660550459
1780001451,"Retailer","DD BENEFUL 17.6LB","ITEM40001DDBENEFUL","Dry Dog","PURINA BENEFUL DRY DOG FOOD GRAIN BEEF VEGETABLE DRY BAG 17.6 POUND","Target","BENEFUL",NA,0,NA,NA,0.363636363636364,0.40625,0.538461538461538,0.522727272727273,0.457627118644068,0.629032258064516,0.636363636363636
1780001529,"ROM","DD PURINA ONE ML 44LB","ITEM1229DDPURINAONEML","Dry Dog","PURINA ONE DRY DOG FOOD ADULT LAMB AND RICE FORMULA DRY BAG 44 POUND","Target","PURINA ONE",NA,0,1,1,1,1,1,1,1,1,1
1780001885,"ROM","DC PURINA ONE TRGTD 03.5LB","ITEM2862DCPURINAONETRGTD","Dry Cat","PURINA ONE DRY CAT FOOD AGE 7 AND OLDER CHICKEN DRY BAG 3.5 POUND","Target","PURINA ONE",NA,0,0.0566358811110971,0.0507330629393783,0.0248079819536737,0.0416363850731974,0.0522732857893841,0.0485576178515707,0.0543461037820662,0.059918273598483,0.0633778818800643
1780001887,"ROM","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD SENIOR 7 PLUS CHICKEN DRY BAG 7 POUND","Target","PURINA ONE",NA,0,0.0525093819362304,0.0504088184874194,0.0271489846391632,0.0356935269848426,0.0636669771251625,0.0568035179813881,0.060316995888916,0.0457058532134121,0.0536062184770123
1780001887,"Retailer","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD SENIOR 7 PLUS CHICKEN DRY BAG 7 POUND","Target","PURINA ONE",12.5719968949689,0,0.113019184744847,0.0962770521498713,0.0661037662481946,0.0869186488641444,0.130768211795207,0.11685026669355,0.133356402305123,0.0983723195175861,0.105678993313164
1780001888,"ROM","DD PURINA ONE ML TRGTD 03.8-4LB","ITEM1631DDPURINAONEMLTRGTD","Dry Dog","PURINA ONE +PLUS DRY DOG FOOD VIBRANT MATURITY CHICKEN DRY BAG 4 POUND","Target","PURINA ONE",NA,0,0.501794868176565,0.509483967969727,0.544306363669327,0.560075988438721,0.583907685631553,0.581034010862075,0.596077240914958,0.607787996207344,0.578872699668454
1780001889,"ROM","DD PURINA ONE ML TRGTD 07.4-8LB","ITEM1271DDPURINAONEMLTRGTD","Dry Dog","PURINA ONE +PLUS DRY DOG FOOD SENIOR CHICKEN DRY BAG 8 POUND","Target","PURINA ONE",NA,0,0.0289825104440379,0.0291667489256616,0.0288248427668353,0.0282768606575802,0.02705774138777,0.0319839495288345,0.0243924746673328,0.0213909507610232,0.0179627697563983
1780001889,"Retailer","DD PURINA ONE ML TRGTD 07.4-8LB","ITEM1271DDPURINAONEMLTRGTD","Dry Dog","PURINA ONE +PLUS DRY DOG FOOD SENIOR CHICKEN DRY BAG 8 POUND","Target","PURINA ONE",12.6875994867097,1.14242930409825,0.2030805570592,0.207111263795251,0.221873304506519,0.233803286048415,0.240276985123464,0.219391357045127,0.169598024878084,0.184519176220695,0.185033467767478
1780002063,"ROM","CT WHISKER LICKINS AO","ITEM36CTWHISKERLICKINSCR","Cat Treats","PURINA WHISKER LICKIN'S CAT TREAT CHICKEN AND SEAFOOD BAG 6.5 OUNCE","Target","WHISKER LICKINS",NA,0,0.999698750613293,0.999838796027512,0.99996219291955,0.999161673860718,0.999931900668681,0.999929886617078,1,0.999976440974818,1
1780002063,"Retailer","CT WHISKER LICKINS AO","ITEM36CTWHISKERLICKINSCR","Cat Treats","PURINA WHISKER LICKIN'S CAT TREAT CHICKEN AND SEAFOOD BAG 6.5 OUNCE","Target","WHISKER LICKINS",2.19032645188844,0.074030818548434,0.999952073614928,0.999911161650261,1,1,1,1,1,1,1
1780002471,"Retailer","DD BENEFUL 17.6LB","ITEM40001DDBENEFUL","Dry Dog","PURINA BENEFUL DRY DOG FOOD ADULT RICE CHICKEN VEGETABLES DRY BAG 17.6 POUND","Target","BENEFUL",NA,0,NA,NA,0.636363636363636,0.59375,0.461538461538462,0.477272727272727,0.542372881355932,0.370967741935484,0.363636363636364
1780002867,"ROM","DC CAT/KITTEN CHOW 01.1LB","ITEM2768DCCATKITTENCHOW","Dry Cat","PURINA CAT CHOW DRY CAT FOOD ADULT POULTRY DRY BOX 1.125 POUND","Target","CAT CHOW LINE",NA,0,0.17083971571858,0.165435600655661,0.170903163627751,0.174126138126828,0.164619913048386,0.110596900333098,0.0403750238832025,0.0328879726495146,0.0369663744455446
1780002870,"ROM","DC CAT/KITTEN CHOW 03.2LB","ITEM2767DCCATKITTENCHOW","Dry Cat","PURINA CAT CHOW DRY CAT FOOD UNFLAVORED DRY BAG 3.5 POUND","Target","CAT CHOW LINE",NA,0,0.00000563619646840669,0.00000441317245381212,0.00000397666620460145,0.0000147817401803575,0.0000452555553085177,0.0000302669170045179,0.0000527823257374507,0.0000656145932374379,0.000019248313328048
1780002965,"ROM","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD UP TO 1 YEAR CHICKEN DRY BAG 7 POUND","Target","PURINA ONE",NA,0,0.00666891431271106,0.00745997974682233,0.00822494263025378,0.00618376593249806,0.00485933903279789,0.00572594630146603,0.00599012115848829,0.00540586374011837,0.00449882174860681
1780003197,"ROM","DC PURINA ONE TRGTD 16LB","ITEM2677PURINAONEMLHWMINDOOR","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD 1 PLUS TURKEY DRY BAG 16 POUND","Target","PURINA ONE",NA,0,0.0290068217788451,0.0259949254567839,0.0292712017592667,0.0535080895259676,0.176519490240807,0.177144685656969,0.188490579292097,0.20268383887051,0.231781804336018
1780003198,"ROM","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE DRY CAT FOOD 1 PLUS TURKEY ANTIOXIDANT RICH BLEND BAG 7 POUND","Target","PURINA ONE",NA,0,0.334608139748066,0.330923674442108,0.355436662445939,0.29646203141693,0.235162019671344,0.275251640425254,0.287121782915143,0.311145418983915,0.31479528627123
1780003198,"Retailer","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE DRY CAT FOOD 1 PLUS TURKEY ANTIOXIDANT RICH BLEND BAG 7 POUND","Target","PURINA ONE",12.4047181570177,0,0.250193005481356,0.262489274478025,0.273600913029865,0.192420255054776,0.163127915448447,0.193989772164892,0.205859518834485,0.252520834426813,0.208178367024454
1780003199,"ROM","DC PURINA ONE TRGTD 03.5LB","ITEM2862DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD 1 PLUS TURKEY DRY BAG 3.5 POUND","Target","PURINA ONE",NA,0,0.243025273735491,0.247234501306492,0.266949443149799,0.240263647481955,0.262841757772568,0.239516665796543,0.244715712004054,0.271235717342095,0.261684426359586
1780003199,"Retailer","DC PURINA ONE TRGTD 03.5LB","ITEM2862DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD 1 PLUS TURKEY DRY BAG 3.5 POUND","Target","PURINA ONE",6.97226316007684,0,0.129633519982972,0.12155868024522,0.145757133542398,0.15481597599046,0.19670816892768,0.155062172470464,0.169438993420293,0.195284874824806,0.179469543910932
1780003385,"ROM","DC PURINA ONE TRGTD 16LB","ITEM2677PURINAONEMLHWMINDOOR","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT REAL TURKEY DRY BAG 16 POUND","Target","PURINA ONE",NA,0,0.33507271025229,0.304886995945538,0.351496862300233,0.310471687596285,0.260800758023288,0.252094005112806,0.259014552979689,0.277880432682736,0.264464910764223
1780003385,"Retailer","DC PURINA ONE TRGTD 16LB","ITEM2677PURINAONEMLHWMINDOOR","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT REAL TURKEY DRY BAG 16 POUND","Target","PURINA ONE",23.4969335453684,0,0.850366089713019,0.845536418795745,0.849249123541416,0.825552825552826,0.769324221716021,0.76436420722135,0.73977140964055,0.726428734495092,0.765871559633028
1780003386,"ROM","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT REAL TURKEY DRY BAG 7 POUND","Target","PURINA ONE",NA,0,0.315249054460416,0.314122622511234,0.319248230328821,0.308198213891024,0.282173529379036,0.262348158830721,0.267992804587424,0.272730136540354,0.243023898880951
1780003386,"Retailer","DC PURINA ONE TRGTD 07LB","ITEM2861DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT REAL TURKEY DRY BAG 7 POUND","Target","PURINA ONE",12.4180188385079,0,0.338666718134795,0.34237772904948,0.340548019916979,0.344812488189775,0.332756157332501,0.31430430558865,0.281920580628275,0.25208927457121,0.238991771529879
1780003388,"ROM","DC PURINA ONE TRGTD 03.5LB","ITEM2862DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT REAL TURKEY DRY BAG 3.5 POUND","Target","PURINA ONE",NA,0,0.330609932307281,0.311452876692069,0.310445996187414,0.308866997252739,0.275875392091001,0.283043468155593,0.270918538655201,0.257926858664466,0.274880855190783
1780003388,"Retailer","DC PURINA ONE TRGTD 03.5LB","ITEM2862DCPURINAONETRGTD","Dry Cat","PURINA ONE +PLUS DRY CAT FOOD ADULT REAL TURKEY DRY BAG 3.5 POUND","Target","PURINA ONE",6.9091094957413,0,0.456700231549282,0.43891539420184,0.407532523985469,0.409100044213996,0.405623021903713,0.445967316816025,0.393524183308323,0.387599490812771,0.436959979366376
1780010016,"ROM","DW BENEFUL 3.5OZ 12CT","ITEM70021DWBENEFUL","Wet Dog","PURINA BENEFUL INCREDI BITES DOG FOOD-WET TYPE BOX 42 OUNCE","Target","BENEFUL",NA,0,NA,NA,NA,NA,NA,NA,NA,0.510271016744347,0.496340161395457
1780010017,"ROM","DW BENEFUL 3.5OZ 12CT","ITEM70021DWBENEFUL","Wet Dog","PURINA BENEFUL INCREDI BITES DOG FOOD-WET TYPE BOX 42 OUNCE","Target","BENEFUL",NA,0,NA,NA,NA,NA,NA,NA,NA,0.489728983255653,0.503659838604543
1780010020,"ROM","DD DOG CHOW GREEN BG 40LB","ITEM1076DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT BEEF DRY BAG 40 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0,0,0.0213816902500367,0.189067916414863
1780010020,"Retailer","DD DOG CHOW GREEN BG 40LB","ITEM1076DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT BEEF DRY BAG 40 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0,0,0.165352276022035,0.381333101590336
1780010021,"ROM","DD DOG CHOW GREEN BG 40LB","ITEM1076DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT CHICKEN DRY BAG 40 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0,0,0.0691257390592947,0.661045955755817
1780010021,"Retailer","DD DOG CHOW GREEN BG 40LB","ITEM1076DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT CHICKEN DRY BAG 40 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0,0,0.245491446796173,0.616755018684279
1780010022,"ROM","DD DOG CHOW GREEN BG 30LB","ITEM1509DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT CHICKEN DRY BAG 30 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0.000453028495492367,0.197693452175448,0.549770931758765,0.553344674822475
1780010023,"ROM","DD DOG CHOW GREEN BG 30LB","ITEM1509DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT BEEF DRY BAG 30 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0.000294392254646555,0.148220768137007,0.41679154253588,0.437522136225607
1780010024,"ROM","DD DOG CHOW GREEN BG 48-55LB","ITEM884DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT BEEF DRY BAG 48 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0,0.346963622845727,0.429042243019997,0.449851913346122
1780010025,"ROM","DD DOG CHOW GREEN BG 48-55LB","ITEM884DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT CHICKEN DRY BAG 48 POUND","Target","DOG CHOW LINE",NA,0,0,0,0,0,0,0,0.651599225055247,0.570939171583013,0.550145470536118
1780010031,"ROM","DD DOG CHOW GREEN BG 44LB","ITEM80021DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT CHICKEN DRY BAG 44 POUND","Target","DOG CHOW LINE",NA,0,NA,NA,NA,NA,0,0,0.370647336739462,0.650901117055991,0.649240065994503
1780010032,"ROM","DD DOG CHOW GREEN BG 44LB","ITEM80021DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT BEEF DRY BAG 44 POUND","Target","DOG CHOW LINE",NA,0,NA,NA,NA,NA,0,0,0.164802780305266,0.254558508639366,0.260921148973169
1780010033,"ROM","DD DOG CHOW GREEN BG 44LB","ITEM80021DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT LAMB DRY BAG 44 POUND","Target","DOG CHOW LINE",NA,0,NA,NA,NA,NA,0,0,0.0495624534056033,0.0879996630808896,0.0888814284804203
1780010033,"Retailer","DD DOG CHOW GREEN BG 44LB","ITEM80021DDDOGCHOWGREENBG","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT LAMB DRY BAG 44 POUND","Target","DOG CHOW LINE",24.7345611173412,0,NA,NA,NA,NA,NA,NA,NA,1,1
1780010040,"ROM","DD DOG CHOW HI-PRO 13LB","ITEM80023DDDOGCHOWHIPRO","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT REAL LAMB AND BEEF DRY BAG 13 POUND","Target","DOG CHOW LINE",NA,0,NA,NA,NA,NA,NA,NA,NA,1,1
1780010041,"ROM","DD DOG CHOW HI-PRO 44LB","ITEM80025DDDOGCHOWHIPRO","Dry Dog","PURINA DOG CHOW DRY DOG FOOD ADULT REAL LAMB DRY BAG 44 POUND","Target","DOG CHOW LINE",NA,0,NA,NA,NA,NA,NA,NA,NA,1,1
